SITENO,MNTH,DTR,TXx8110,TNx8110,TXn8110,TNn8110,TXx9120,TNx9120,TXn9120,TNn9120
02235200,7,10.44856305,36.98,25.57,27.79,17.46,36.98,25.57,27.76,19.82
02235200,8,10.0701173,36.52,25.23,25.78,19.17,36.52,26.12,25.78,19.17
02235200,9,9.696356061,35.04,25.26,23.54,12.83,35.24,25.33,23.54,15.38
02235200,10,10.62203079,34.38,24.48,16.21,3.41,34.38,24.48,17.79,3.41
02235200,11,11.48385606,30.65,22.69,13.04,1,32.05,23.53,12.66,1.38
02235200,12,11.98146628,29.14,20.62,2.75,-7.59,29.98,20.61,6.66,-3.81
02236000,1,12.58271994,28.98,20.61,6.12,-6.75,29.39,20.61,6.12,-3.07
02236000,2,12.69213194,30.08,19.11,11.01,-2.87,30.69,20.08,11.01,-2.87
02236000,3,12.78094575,32.2,21.82,12.69,0.19,32.39,21.82,13.09,0.66
02236000,4,12.64965909,33.11,22.81,16.51,3.11,34.63,22.81,19.27,4.89
02236000,5,12.00821114,35.7,23.25,21.92,8.22,35.7,23.25,21.92,8.22
02236000,6,10.53813636,37.04,25.45,26.75,12.16,36.92,25.45,26.75,17.15
02236000,7,10.31225073,36.9,25.36,28.7,17.45,36.9,25.36,27.99,19.88
02236000,8,10.00655425,35.91,25.27,26.83,19.27,35.91,26.19,26.83,19.27
02236000,9,9.571613636,34.58,25.53,25.16,15.02,34.82,25.53,25.16,16.84
02236000,10,10.31858504,34.15,24.68,19.3,4.86,34.15,24.91,19.34,4.86
02236000,11,11.15499242,30.62,23.18,14.86,1.69,32.02,23.05,14.61,2.87
02236000,12,11.76112903,29.37,20.69,4.86,-6.27,30.03,20.93,9.46,-2.99
02245500,1,12.78269795,28.63,19.46,2.26,-12.55,28.35,19.46,3.47,-6.49
02245500,2,13.02004827,29.36,17.21,5.56,-7.23,30.02,19.33,5.56,-7.23
02245500,3,13.3501393,31.59,19.79,8.52,-2.14,33.13,19.79,8.8,-2.14
02245500,4,13.41257576,33.81,21.9,13.45,1.78,34.11,21.94,13.45,1.78
02245500,5,12.75137097,36.07,23.13,19.33,6.37,36.93,23.13,19.33,6.37
02245500,6,11.06387879,38.11,25.44,23.11,9.75,38.11,25.44,23.11,14.74
02245500,7,10.72768328,38.01,25.08,27.37,17.19,38.01,25.08,27.37,17.19
02245500,8,10.20257331,38.04,25.17,25.97,17.12,38.04,25.66,25.97,17.7
02245500,9,9.923416667,35.22,25.36,23.1,10.68,35.47,25.36,23.1,12.41
02245500,10,11.15795455,33.82,23.97,15.6,1.46,33.44,24.86,16.66,1.46
02245500,11,11.98575758,30.61,22.54,10.55,-2.44,32.08,23.27,11.53,-2.44
02245500,12,12.23796921,28.2,19.57,1.6,-9.76,28.98,20.4,5.63,-5.8
02246000,1,12.8852566,28.37,19.37,1.45,-13.12,28.25,19.37,3.28,-6.71
02246000,2,13.10570394,29.55,17.27,5.01,-7.61,29.8,19.31,5.01,-7.61
02246000,3,13.45790323,31.54,20.2,8.4,-2.75,32.97,20.2,8.4,-2.75
02246000,4,13.55332576,34.16,21.94,13.68,1.55,34.18,22.03,13.68,1.88
02246000,5,12.8901173,35.84,23.06,18.57,6.25,37.25,23.06,18.57,6.25
02246000,6,11.21865909,38.43,25.41,22.87,9.26,38.43,25.41,22.87,14.31
02246000,7,10.86719941,38.18,24.91,27.11,16.98,38.18,25.11,27.12,16.98
02246000,8,10.30602639,38.36,25.54,26.4,17.09,38.36,25.79,26.28,17.14
02246000,9,10.06854545,35.6,25.56,22.9,10.1,35.7,25.56,22.9,11.91
02246000,10,11.37321114,34.1,24.09,15.68,1.05,33.69,25,15.89,1.05
02246000,11,12.24019697,30.79,22.48,9.14,-3.13,32.11,23.44,11.08,-3.13
02246000,12,12.37382331,28.36,19.76,0.94,-10.22,29.13,20.53,6.12,-6.16
02296500,1,13.69019062,29.83,20.18,6.13,-6.91,30.38,20.18,6.13,-3.87
02296500,2,13.93119067,30.89,19.26,12.06,-2.78,31.73,19.96,12.06,-2.53
02296500,3,14.07804985,32.62,22.05,14.3,-1.27,33.4,22.05,14.3,-0.51
02296500,4,14.09902273,34.13,22.42,17.28,3.27,35.44,22.83,19.95,3.75
02296500,5,13.55804252,35.89,23.13,24.02,6.75,35.89,23.13,24.02,6.75
02296500,6,11.55206818,38.21,25.33,26.24,11.7,37.09,25.33,26.24,15.88
02296500,7,11.12733871,37.35,24.61,26.55,17.19,37.35,25,26.55,19.1
02296500,8,10.85337977,36.11,24.9,26.25,18.94,36.09,25.01,26.25,18.94
02296500,9,10.43898485,34.96,25.82,24.82,15.68,35.45,25.82,25.56,15.68
02296500,10,11.37936217,34.91,24.03,19.67,3.74,34.91,24.71,19.67,3.74
02296500,11,12.19138636,31.38,23,16.09,0.69,32.57,23.06,15.11,2.35
02296500,12,12.78329912,30.06,21.05,6.08,-5.79,30.66,21.05,10.26,-4.26
02296750,1,13.10655425,29.6,20.32,7.74,-5.88,29.94,20.32,7.74,-3.34
02296750,2,13.30047466,30.5,19.48,11.87,-2.86,31.43,20.06,11.87,-2.86
02296750,3,13.40964809,32.21,22,14.08,-0.07,33.03,22,14.08,0.73
02296750,4,13.39825758,33.83,22.61,17.16,3.49,34.96,23.07,20.22,4.77
02296750,5,12.90852639,35.55,23.35,23.64,7.95,35.81,23.35,23.64,7.95
02296750,6,11.09073485,37.5,25.6,26.9,11.57,36.96,25.6,26.81,16.31
02296750,7,10.69145161,37.17,25.05,26.93,17.58,37.17,25.19,26.93,19.48
02296750,8,10.44653959,36.06,25.36,26.78,19.38,35.91,25.37,26.78,19.38
02296750,9,10.10480303,34.68,25.53,25.25,15.55,35.31,25.63,25.36,16.29
02296750,10,11.00087977,34.62,24.23,19.75,4.36,34.62,24.67,19.75,4.36
02296750,11,11.79787121,31.31,23.18,15.52,1.56,32.32,23.06,14.99,2.99
02296750,12,12.30365103,29.71,20.88,5.69,-5.72,30.41,20.98,9.66,-3.31
02297155,1,13.05108504,29.72,20.6,7.87,-6.24,29.88,20.6,7.87,-3.41
02297155,2,13.25619469,30.72,19.62,11.88,-3.27,31.05,20.58,11.88,-3.27
02297155,3,13.34347507,32.08,21.85,13.39,-0.16,32.95,21.85,13.39,0.43
02297155,4,13.35777273,33.76,22.55,17.04,3.65,34.69,23.42,19.84,4.07
02297155,5,12.98390029,35.61,23.54,23.4,8.34,35.61,23.54,23.4,8.34
02297155,6,11.04940909,37.79,25.98,26.71,11.09,36.77,25.98,26.57,16.15
02297155,7,10.58716276,36.71,25.05,25.97,17.61,36.71,25.37,25.97,19.32
02297155,8,10.3743915,35.92,25.37,26.79,18.88,35.92,25.37,26.79,19.78
02297155,9,10.09901515,34.77,26.03,25,15.33,35.2,26.03,25.28,15.87
02297155,10,11.09748534,34.35,24.1,19.63,3.97,34.35,24.61,19.63,3.97
02297155,11,11.90560606,31.4,23.3,15.24,1.71,32.27,23.19,14.89,2.76
02297155,12,12.34651393,30.01,21.35,6.03,-5.27,30.46,21.35,9.82,-3.41
02297310,1,13.17470674,29.88,20.42,7.68,-5.85,29.79,20.42,7.68,-3.32
02297310,2,13.37484312,30.96,19.47,12.41,-3.02,31.12,20.54,12.41,-3.02
02297310,3,13.45980938,32.11,22.14,13.82,-0.22,32.84,22.14,13.82,0.76
02297310,4,13.49123485,33.89,22.5,17.06,3.75,34.79,23.35,19.72,3.75
02297310,5,13.10281525,35.58,23.48,23.65,8.4,35.59,23.48,23.65,8.4
02297310,6,11.1104697,37.59,26.06,26.89,11.59,36.69,26.06,26.65,16.03
02297310,7,10.63639296,36.83,24.96,26.28,17.61,36.83,25.64,26.28,19.22
02297310,8,10.40604839,35.83,25.42,26.9,18.97,35.92,25.42,26.9,19.82
02297310,9,10.119,34.74,26.16,24.99,15.95,35.29,26.16,25.89,15.98
02297310,10,11.15543255,34.47,24.24,19.98,4.6,34.47,24.73,19.98,4.6
02297310,11,12.00629545,31.37,23.19,15.68,1.79,32.33,23.28,15.58,3
02297310,12,12.45706012,30.14,21.49,6.52,-4.95,30.5,21.49,10.18,-3.47
02298123,1,13.63589443,29.97,20.09,6.63,-6.5,30.14,20.09,6.63,-3.86
02298123,2,13.9,31.31,19.4,12.53,-2.46,31.56,20.17,12.6,-2.46
02298123,3,14.03829912,32.62,22.57,14.4,-1.17,33.07,22.57,14.4,-0.17
02298123,4,14.08478788,34.23,21.91,17.03,3.67,35.38,22.86,19.84,3.67
02298123,5,13.59209677,35.85,23.09,24.34,7.29,35.85,23.17,24.17,7.29
02298123,6,11.50220455,37.91,25.55,25.64,12.62,36.86,25.55,25.64,15.92
02298123,7,11.04826246,37.26,24.68,26.78,17.41,37.26,25.39,26.78,19.48
02298123,8,10.73720674,35.67,25.02,26.31,19.23,35.95,25.02,26.31,19.23
02298123,9,10.32609091,34.72,26.07,24.81,16.22,35.26,26.07,25.75,16.22
02298123,10,11.30069648,34.69,23.93,19.54,4.99,34.69,24.85,19.54,4.99
02298123,11,12.16100758,31.73,22.73,16.38,1.35,32.61,23.08,15.7,2.4
02298123,12,12.74612537,29.96,21.1,7.03,-4.89,30.76,21.1,10.83,-4
02298608,1,12.92615836,29.85,20.44,8.03,-5.93,29.76,20.44,8.03,-3.13
02298608,2,13.10109413,31,19.69,12.3,-3.44,31.01,20.68,12.3,-3.44
02298608,3,13.15602639,31.8,22.06,13.28,0.08,32.48,22.06,13.28,0.49
02298608,4,13.18657576,33.77,22.66,16.97,3.88,34.7,23.47,19.38,3.88
02298608,5,12.84882698,35.62,23.67,23.57,9.06,35.53,23.67,23.57,9.06
02298608,6,10.90687121,37.49,26.21,26.67,11.55,36.57,26.21,26.56,16.03
02298608,7,10.4440176,36.71,25.28,26.34,17.83,36.71,25.83,26.34,19.2
02298608,8,10.22782991,36.02,25.79,26.78,18.86,36.02,25.79,26.78,19.96
02298608,9,9.982280303,34.83,26.26,25.16,15.53,35.26,26.48,25.98,15.53
02298608,10,11.0331085,34.27,24.33,19.66,4.81,34.27,24.8,19.66,4.81
02298608,11,11.87929545,31.45,23.2,15.46,2.19,32.12,23.4,15.46,3.11
02298608,12,12.279989,30.38,21.58,6.66,-4.63,30.38,21.58,9.8,-3.11
02299950,1,12.75557185,29.76,20.59,7.93,-6.24,29.59,20.59,7.93,-3.18
02299950,2,12.93898632,30.77,19.78,11.78,-3.6,30.99,20.71,11.78,-3.6
02299950,3,12.99788123,31.81,21.94,12.92,0.11,32.67,21.8,12.92,0.24
02299950,4,13.01193939,33.65,22.67,16.95,3.74,34.7,23.54,19.51,4.43
02299950,5,12.68075513,35.51,23.69,23.23,8.9,35.51,23.69,23.23,8.9
02299950,6,10.81452273,37.7,26.23,26.31,11.17,36.59,26.23,26.31,16.21
02299950,7,10.36693548,36.57,25.36,26.08,17.82,36.57,25.64,26.08,19.34
02299950,8,10.16307918,36.05,25.73,26.47,18.86,36.05,25.73,26.47,19.99
02299950,9,9.926848485,34.78,26.14,25.13,15.32,35.19,26.48,25.45,15.6
02299950,10,10.91546921,34.16,24.28,19.39,4.42,34.16,24.68,19.39,4.42
02299950,11,11.71704545,31.42,23.3,15.06,2.08,32.08,23.27,14.98,2.96
02299950,12,12.11152126,30.2,21.37,6.17,-5.06,30.33,21.37,9.71,-2.84
02300700,1,11.85140762,29.64,20.52,7.41,-6.01,29.46,20.52,7.41,-2.86
02300700,2,11.98730491,30.42,19.91,11.26,-4.03,30.99,20.96,11.31,-4.03
02300700,3,12.0186217,31.31,22.5,11.85,-0.1,32.48,22.5,11.85,-0.1
02300700,4,12.00670455,33.24,23.23,16.66,3.7,34.78,24.5,19.1,6.27
02300700,5,11.72464076,35.39,23.77,21.24,9.39,35.61,23.92,21.24,9.39
02300700,6,10.10202273,37.59,27.06,25.84,11.46,36.38,27.06,25.84,16.8
02300700,7,9.708093842,36.11,26.41,26.33,18.4,36.11,26.41,26.33,19.93
02300700,8,9.540285924,36.24,26.37,25.97,19.21,36.24,26.55,25.97,20.32
02300700,9,9.402068182,34.66,26.31,24.89,14.81,35.38,27.38,24.89,15.78
02300700,10,10.25422287,33.98,24.63,18.97,5.41,33.98,25.03,18.97,5.41
02300700,11,10.97325,31.29,23.52,14.59,2.77,31.98,23.64,14.08,3.49
02300700,12,11.30350073,30.17,21.22,5.78,-5.59,30.17,21.4,9.08,-1.32
02310947,1,12.80155425,29.86,20.72,6.5,-7.77,29.72,20.72,6.5,-3.95
02310947,2,13.01627514,30.38,19.75,10.18,-4.02,31.69,20.59,10.56,-4.02
02310947,3,13.20739003,32.72,22.17,12.42,-0.08,33.71,22.17,12.42,-0.08
02310947,4,13.20561364,33.8,22.83,17.23,2.48,35.44,22.83,18.59,4.93
02310947,5,12.74815982,36.07,23.26,21.45,8.17,36.27,23.62,21.45,8.17
02310947,6,10.96441667,37.95,25.47,26.29,10.89,37.31,25.47,26.28,16.16
02310947,7,10.54903959,37.23,25.71,26.41,17.71,37.23,25.71,26.41,19.96
02310947,8,10.30875367,36.41,25.45,26.16,18.89,36.32,25.69,26.16,18.89
02310947,9,10.10337879,35.01,25.61,23.98,13.83,35.54,25.68,23.98,15.9
02310947,10,11.00204545,34.67,24.21,18.77,3.6,34.67,25.02,18.77,3.6
02310947,11,11.7122803,31.2,23.27,14.38,2.19,32.41,23.55,13.75,2.3
02310947,12,12.07132331,29.61,21.43,3.99,-6.98,30.5,21.09,8.14,-2.89
02312200,1,13.04882698,29.77,20.11,5.96,-8.64,29.53,20.11,5.96,-4.8
02312200,2,13.26694288,30.3,19,9.8,-4.6,31.02,19.84,9.8,-4.6
02312200,3,13.53208944,32.55,21.69,11.27,-0.72,33.82,21.69,11.27,-0.72
02312200,4,13.50205303,33.87,22.85,17.23,2.66,35.37,23.15,17.23,3.45
02312200,5,13.0386437,35.86,23.26,20.84,7.93,36.13,23.26,20.84,7.93
02312200,6,11.04989394,37.79,25.67,25.43,10.92,37.27,25.67,25.43,15.62
02312200,7,10.58754399,36.92,25.44,26.88,17.55,36.92,25.44,27.23,19.91
02312200,8,10.33641496,36.21,25.35,26.23,18.53,36.3,25.39,26.23,18.53
02312200,9,10.25162879,35.06,24.88,23.3,13.19,35.44,25.43,23.3,15.21
02312200,10,11.29395161,34.54,24.01,18.02,2.94,34.54,24.63,18.64,2.94
02312200,11,12.05690909,31.05,23,14.32,0.91,32.31,23.48,12.93,0.91
02312200,12,12.37038856,29.76,21.36,3.47,-7.42,30.1,20.74,7.41,-3.51
02314500,1,13.46289589,27.65,17.26,-1.28,-15.72,27.65,17.74,1.49,-8.8
02314500,2,13.8461786,29.07,17.48,3.72,-9.9,29.87,18.61,3.72,-9.9
02314500,3,14.42579179,31.09,18.76,7.12,-5.07,32.03,19.55,7.12,-5.07
02314500,4,14.79015909,34.78,21.01,13.2,-0.57,33.84,21.01,13.22,-0.57
02314500,5,14.15361437,35.8,22.16,17.63,6.23,37.45,22.78,17.63,6.23
02314500,6,12.39669697,38.98,24.27,22.56,8.04,38.77,24.27,22.56,13.64
02314500,7,11.94516862,39.31,24.89,26.38,16.44,38.66,24.89,27.75,16.44
02314500,8,11.40811584,38.95,25.16,24.18,15.91,38.95,25.16,25.44,15.91
02314500,9,11.51659091,36.62,24.85,21.74,7.64,36.39,24.85,21.26,9.89
02314500,10,13.03054252,34.37,23.13,14.38,0.48,34.45,24.04,14.38,0.77
02314500,11,13.70756818,30.84,21.33,9.17,-4.01,31.3,23.56,9.75,-4.5
02314500,12,13.15392229,28.58,19.13,-2.31,-11.58,28.93,20.11,5.21,-6.87
02315500,1,13.49640029,27.72,17.83,-0.74,-15.19,27.72,17.86,2.64,-8.35
02315500,2,13.85505229,29.12,17.5,3.92,-9.56,29.8,18.52,3.92,-9.56
02315500,3,14.38828446,31.12,19.25,7.32,-4.61,31.99,19.41,7.65,-4.61
02315500,4,14.67690909,34.4,20.87,13.5,-0.14,33.76,21.09,13.56,0.4
02315500,5,14.03835044,35.72,22.06,18.23,5.88,37.21,22.54,18.23,5.88
02315500,6,12.20493182,39.05,24.34,23.08,8.26,38.68,24.34,23.08,13.87
02315500,7,11.72435484,38.84,24.68,26.15,16.47,38.45,24.68,28.04,16.47
02315500,8,11.23719941,38.71,25.15,25.18,15.91,38.71,25.15,25.53,15.91
02315500,9,11.39112121,36.29,25,22.28,7.93,36.04,25,22.23,10.11
02315500,10,12.93054985,34.22,23.15,14.81,0.43,34.15,24.02,14.81,0.59
02315500,11,13.62401515,30.84,21.48,9.3,-3.94,31.21,23.34,10.87,-4.02
02315500,12,13.15565249,28.58,19.04,-1.52,-11.37,28.88,20.19,5.72,-6.93
02324400,1,13.70901026,27.45,18.84,-0.64,-14.13,27.45,18.84,3.99,-8.37
02324400,2,13.92490748,28.79,17.92,4.26,-9.41,29.39,18.32,4.26,-9.41
02324400,3,14.33524927,30.61,20.89,8.24,-4.38,31.07,20.89,8.24,-4.38
02324400,4,14.51837121,33.49,21.05,13.91,0.4,33.57,21.05,13.91,0.79
02324400,5,13.89679619,36.2,22.87,17.87,4.86,36.07,22.87,17.87,4.86
02324400,6,11.8154697,38.91,24.9,25.22,8.36,38.23,24.9,24.98,13.56
02324400,7,11.11794721,37.77,26,25.25,16.56,37.69,24.89,27.52,16.56
02324400,8,10.77578446,37.67,25.23,24.89,15.05,37.67,25.23,25.7,15.05
02324400,9,11.31700758,35.67,25.59,24.56,7.56,35.82,25.59,21.59,9.91
02324400,10,13.13043255,33.93,23.55,14.99,-0.07,33.89,24.11,15.37,-0.07
02324400,11,13.81104545,30.68,21.47,10.87,-4.48,30.89,22.7,11.22,-4.48
02324400,12,13.36666056,28.93,18.89,-0.57,-11.07,28.25,20.89,5.26,-7.61
02327100,1,13.18994135,26.5,18.24,-2.08,-14.08,27.08,18.8,1.82,-8.54
02327100,2,13.51225261,27.86,18.42,5.58,-9.63,28.37,19.2,6.06,-9.63
02327100,3,13.89330645,30.81,20.97,7.91,-4.46,31.67,20.97,8.95,-4.46
02327100,4,14.10447727,33.15,21.89,13.22,0.74,33.59,21.36,13.63,1.12
02327100,5,13.51150293,36.23,23.28,18.53,5.09,36.79,23.28,18.53,5.09
02327100,6,11.57589394,38.1,25,24.3,8.5,38.3,25.22,24.3,13.67
02327100,7,10.91945015,37.95,25.3,24.17,15.9,37.95,25.3,25.95,15.9
02327100,8,10.62719941,38.12,26,22.72,16.14,38.12,26,25.14,16.17
02327100,9,11.14944697,35.75,25.35,22.96,7.89,37.66,25.35,20.19,9.97
02327100,10,13.07406158,33.59,23.13,15.04,-0.98,35.11,24.94,15.43,-0.98
02327100,11,13.70544697,29.63,21.29,11.36,-2.94,31.23,22.86,10.58,-4.8
02327100,12,12.87142962,27.26,19.81,-0.45,-10.95,27.28,21.15,5.56,-6.92
02329000,1,13.05906158,26.58,17.92,-3.02,-16.49,26.2,18.45,0,-9.33
02329000,2,13.5427675,28.87,17.88,3.06,-10.52,28.71,17.93,3.06,-10.52
02329000,3,14.09997801,30.36,19.75,6.62,-5.55,30.83,19.75,6.62,-5.55
02329000,4,14.44069697,33.63,20.6,13.29,-0.37,32.93,20.6,13.29,0.4
02329000,5,13.69685484,36.31,22.68,17.91,6.24,36.58,22.73,17.91,6.24
02329000,6,11.98922727,39.02,24.23,23.4,9.1,38.33,24.23,23.4,13.58
02329000,7,11.44383431,38.5,24.74,25.19,16.12,38.05,24.72,26.54,16.12
02329000,8,11.17659091,38.17,25.07,23.1,15.54,38.17,25.07,25.24,15.9
02329000,9,11.69889394,36.66,24.73,19.98,8.01,37.06,24.73,19.98,9.1
02329000,10,13.42778592,34.38,22.49,13.58,-0.26,35.46,23.76,13.58,-0.26
02329000,11,13.81106818,30.31,19.86,10.5,-3.26,29.82,22.47,8.93,-5.29
02329000,12,12.84251833,28.08,18.24,-1.16,-12.29,27.15,20.19,3.87,-7.62
02339500,1,11.99109971,24.61,15.79,-6.03,-22.31,24.61,15.79,-2.94,-15.43
02339500,2,12.78778761,25.69,14.23,-4.91,-15.88,26.36,15.91,-4.91,-15.88
02339500,3,13.80319648,30.45,15.83,1.41,-11.02,30.45,16.77,1.41,-11.02
02339500,4,14.47667424,32.84,17.05,8.07,-4.07,31.35,18.76,8.07,-3.35
02339500,5,13.42951613,33.54,20.96,11.78,2.92,34.25,20.96,11.78,3.08
02339500,6,12.37038636,36.29,22.05,19.64,6.47,39.74,22.05,19.64,9.21
02339500,7,11.79994868,37.72,23.37,21.88,13.33,39.56,23.37,22.95,13.33
02339500,8,11.63029326,38.6,23.35,18.89,12.25,38.06,23.35,20.52,12.25
02339500,9,12.13857576,35.44,21.48,15.71,4.67,35.69,22.03,16,5.4
02339500,10,13.38206745,31.29,20.47,6.18,-2.6,36.03,21.46,6.18,-2.6
02339500,11,13.31525,28.08,18.8,5.09,-8.04,28.23,18.93,3.59,-8.29
02339500,12,11.76005865,24.74,17.66,-6.44,-17.57,24.74,17.66,-1.4,-11.23
02342933,1,12.83457478,26.63,16.98,-4.54,-18.65,26.63,16.98,-1.14,-11.23
02342933,2,13.47880933,27.72,17.91,-2.69,-13.11,28.77,17.91,-2.69,-13.11
02342933,3,14.31182551,30.72,19.07,1.4,-7.46,30.72,19.07,1.4,-7.46
02342933,4,14.66491667,33.26,19.77,8.56,-2.15,33.28,20.52,11.13,-0.34
02342933,5,13.7388783,35.86,22.46,14.79,4.7,35.86,22.46,14.79,4.7
02342933,6,12.34150758,39.06,24.07,22.69,8.32,38.28,24.07,22.69,10.9
02342933,7,11.78209677,38.93,24.05,24.15,15.04,38.93,24,23.16,15.04
02342933,8,11.70329179,39.4,25.04,18.75,14,39.4,25.04,23.17,14
02342933,9,12.25081818,36.69,23.92,15.67,6.46,37.8,23.92,18.77,6.46
02342933,10,13.79312317,33.25,22.51,7.31,-1.28,37.01,22.51,7.31,-1.28
02342933,11,13.97069697,29.25,20.72,6.7,-5.74,31.03,20.78,6.7,-7.47
02342933,12,12.62359971,26.76,19.48,-4.46,-14.99,27.46,19.48,2.22,-9.36
02347500,1,12.41554252,25.58,16.8,-5.27,-21.02,25.58,16.8,-2.32,-13.81
02347500,2,13.17790829,26.88,15.57,-3.46,-14.62,26.76,16.29,-3.46,-14.62
02347500,3,14.13293255,30.78,17.38,2.94,-9.18,30.78,18.27,2.94,-9.18
02347500,4,14.60769697,33.6,19.24,8.74,-3.49,32.11,19.52,8.62,-2.33
02347500,5,13.55786657,34.62,21.51,13.8,3.91,35.09,21.51,13.8,3.91
02347500,6,12.38728788,37.55,22.95,19.9,7.56,40.28,22.95,19.9,10.45
02347500,7,11.7960044,38.76,24.15,21.93,13.69,40.1,24.15,24.35,13.69
02347500,8,11.54812317,39.07,23.97,18.87,12.81,38.72,23.97,20.6,12.81
02347500,9,12.08621212,36.23,22.26,15.51,5.84,36.71,22.31,15.51,6.44
02347500,10,13.42475073,32.19,21.23,6.62,-1.87,36.67,21.74,6.62,-1.87
02347500,11,13.58643182,28.22,19.41,5.54,-7.23,28.89,20.06,4.63,-7.81
02347500,12,12.1568695,25.39,18.76,-5.4,-16.26,25.39,18.76,0.08,-10.19
02349500,1,12.51466276,25.77,16.97,-4.66,-20.55,25.77,16.97,-1.89,-13.22
02349500,2,13.27495575,27.05,15.82,-2.8,-14.2,26.99,16.45,-2.8,-14.2
02349500,3,14.1922654,30.92,17.15,3.44,-8.79,30.92,18.21,3.44,-8.79
02349500,4,14.67707576,33.79,19.42,9.04,-3.11,32.45,19.7,9.04,-2.11
02349500,5,13.67210411,34.73,21.57,13.74,4.18,35.49,21.57,13.74,4.18
02349500,6,12.44418939,37.67,23.14,20.38,8.03,40.47,23.14,20.38,11.03
02349500,7,11.86010264,38.81,24.28,22.3,13.86,40.33,24.28,24.22,13.86
02349500,8,11.59340176,39.04,24.2,18.94,13.35,39,24.2,21.06,13.35
02349500,9,12.14193182,36.44,22.45,15.91,6.28,36.78,22.45,15.96,6.68
02349500,10,13.52417155,32.5,21.34,7.2,-1.78,36.76,21.95,7.2,-1.78
02349500,11,13.70012121,28.34,19.29,6.3,-6.86,29.09,20.22,5.16,-7.68
02349500,12,12.28134897,25.58,18.66,-4.62,-15.61,25.58,18.66,0.55,-9.93
02349900,1,12.68478739,26.11,17.47,-1.61,-19.1,26.11,18.23,-1.42,-11.07
02349900,2,13.40272727,28.68,16.86,-0.65,-12.43,27.86,18.28,-0.65,-12.43
02349900,3,14.1305132,31.47,17.78,4.65,-7.15,31.47,17.99,4.65,-7.15
02349900,4,14.60691667,34.44,20.23,10.42,-1.63,32.98,20.6,10.42,-1.41
02349900,5,13.81142962,35.54,22.34,14.11,5.97,37.16,22.34,14.11,5.97
02349900,6,12.40990909,38.53,24.59,20.59,9.89,40.45,24.59,20.59,12.95
02349900,7,11.87823314,39.58,24.58,23.25,15.03,40.53,24.58,23.96,15.03
02349900,8,11.59706012,39.48,25.25,19.76,13.66,39.48,25.25,23.02,15.17
02349900,9,12.16591667,37.23,23.55,16.47,7.03,37.41,23.55,16.47,7.53
02349900,10,13.70363636,34.1,21.99,8.21,-0.98,36.86,23.51,8.21,-0.98
02349900,11,13.8605,29.59,20.21,7.97,-4.84,29.4,21.26,6.85,-7.29
02349900,12,12.5626063,26.6,17.38,-1.03,-12.37,26.51,18.63,1.73,-8.93
02350900,1,12.81900293,26.34,17.17,-3.13,-18.96,26.34,17.7,-1.61,-11.45
02350900,2,13.52551891,28.1,17.02,-1.58,-13.11,28,17.02,-1.58,-13.11
02350900,3,14.29832845,30.94,18.24,4.33,-7.48,30.94,18.9,4.33,-7.48
02350900,4,14.68236364,33.55,19.99,10.4,-2.09,33.22,20.06,11.46,-0.36
02350900,5,13.80556452,35.93,21.95,15.86,5.32,36.52,21.95,15.86,5.32
02350900,6,12.37497727,38.36,23.99,21.09,9.27,39.78,23.99,21.09,12.5
02350900,7,11.80884897,38.75,24.24,24.12,15.14,39.65,24.23,25.4,15.14
02350900,8,11.60379765,39.25,24.99,19.45,13.89,39.25,24.99,23.1,14.54
02350900,9,12.15993939,37.03,23.39,16.91,7.09,37.47,23.39,17.65,7.09
02350900,10,13.74405425,33.59,21.94,8.11,-1.15,36.49,22.72,8.11,-1.15
02350900,11,13.92869697,29.73,19.62,7.8,-5.45,30.11,20.87,7.29,-7.27
02350900,12,12.64250367,26.54,18.69,-2.72,-13.57,26.75,18.69,1.97,-9.56
02361000,1,12.67469208,26.44,16.98,-4.32,-18.28,26.44,17.99,-2.04,-10.65
02361000,2,13.24598552,27.98,17.68,-2.11,-12.46,28.69,18,-2.11,-12.46
02361000,3,14.01543255,30.69,20.13,2.18,-7.1,30.82,20.13,2.18,-7.1
02361000,4,14.35577273,33.81,19.67,9.16,-1.53,33.48,20.85,11.79,-0.15
02361000,5,13.54129032,35.94,22.75,16.09,5.84,36.24,22.75,16.09,5.8
02361000,6,12.0967197,39.11,24.44,23.28,9.53,38.29,24.44,23.28,11.14
02361000,7,11.61328446,39.65,24.31,24.68,16.32,39.65,24.31,22.91,16.08
02361000,8,11.54714076,39.18,25.03,19.95,14.4,39.18,25.03,23.6,14.4
02361000,9,12.09631061,36.56,24.01,16.9,7.4,37.94,24.01,19.86,7.41
02361000,10,13.64503666,33.37,22.61,8.58,-0.66,37.09,22.89,8.58,-0.66
02361000,11,13.71771212,29.55,21.03,7.21,-4.87,30.94,21.07,7.02,-7.02
02361000,12,12.44767962,27.12,19.46,-4.14,-14.6,27.9,19.46,2.07,-9.46
02363000,1,12.67636364,26.47,16.89,-4.55,-18.62,26.47,17.15,-1.62,-11.1
02363000,2,13.28411102,27.8,17.69,-2.7,-12.88,28.66,18,-2.7,-12.88
02363000,3,14.08711144,30.52,19.21,1.15,-7.39,30.61,19.21,1.15,-7.39
02363000,4,14.44319697,33.52,19.64,8.51,-1.92,32.95,20.67,11.02,-0.37
02363000,5,13.568739,35.87,22.38,15.25,5.27,35.87,22.38,15.25,5.1
