SITENO,dam_count,min_NID,max_NID,TOT_POPDENS90,TOT_POPDENS00,TOT_POPDENS10,TOT_FRESHWATER_WD,TOT_S1100,TOT_S1200,TOT_S1400,TOT_S1500,TOT_S1630,TOT_S1640,TOT_S1710,TOT_S1720,TOT_S1730,TOT_S1740,TOT_S1780,TOT_S1820,TOT_TOTAL_ROAD_DENS,TOT_RDX,GAGESII_class,WR_report_remarks,ADR_citation,Screening_comments
05508000,186,19.3,1862000,11.33,11.73,11.82,16.15,0,0.12,1.21,0.01,0,0,0,0,0,0.11,0,0,1.48,4280,Non-ref,,2005 ADR,upstrm reservoirs & city
05508805,8,42,789,8.16,10.77,10.58,1.05,0,0.09,1.11,0.01,0,0,0,0,0,0.17,0,0,1.39,355,Ref,,2002 ADR,"hvy ag, remnant riparian, small reservoir on 1 trib, NEoA"
05514500,69,28,1871,6.64,7.41,8.29,1.44,0.01,0.08,1.29,0,0,0,0,0,0,0.19,0,0,1.59,2080,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/05514500.2007.pdf,"extensive riparian forests, small towns in hw of some tribs, NEoA"
05515500,2,83,9000,48.99,53.19,58.64,12.66,0.05,0.22,1.64,0,0,0.02,0,0,0.01,0.01,0,0,1.97,270,Non-ref,,2005 ADR,redundant
05517000,4,95,2400,37.51,41.01,44.56,5.34,0,0.25,1.55,0,0.01,0,0,0,0,0.02,0,0,1.85,209,Non-ref,,2005 ADR,upstrm reservoir & cities
05517500,7,83,9000,37.41,40.29,43.83,8.26,0.02,0.23,1.61,0,0.01,0.01,0,0,0.01,0.02,0,0,1.93,692,Non-ref,"City of Vandalia pumps water from the river 7 blocks upstream for municipal supply at water works. Pumpage amounts to about 0.8 ft³/s. Flow partially regulated since June 24, 1969 by dam at Lake Shelbyville, 62.2 mi upstream from gage.",http://wdr.water.usgs.gov/wy2007/pdfs/05592500.2007.pdf,upstrm cities & reservoirs
05518000,10,83,9000,37.7,42.1,46.75,33.61,0.02,0.22,1.58,0,0,0.01,0,0,0,0.02,0,0,1.89,1023,Non-ref,"Flow regulated since Apr. 1, 1967, by Carlyle Lake",2005 ADR,proximal reservoir--
05520500,16,83,9000,38.08,42.76,48.73,85.56,0.02,0.21,1.55,0,0,0.01,0,0,0,0.02,0,0,1.85,1475,Non-ref,About 1.03 ft3/s diverted 20 ft above station for municipal supply of Breese,2005 ADR,several upstrm reservoirs on major tribs
05525500,1,184,184,6.64,6.33,5.82,0.81,0,0.13,1.17,0,0,0,0.02,0,0,0.01,0,0,1.35,891,Ref,,2005 ADR,"upstrm small towns & some ponds, channelized hw, NEoA"
05526000,6,149,12805,10.21,10.47,10.36,2.87,0.04,0.14,1.21,0,0,0,0,0,0,0.02,0,0,1.43,4004,Non-ref,"Diversions for irrigation of about 24,200 acres",2002 ADR,proximal irrigated ag in valley
05542000,1,35000,35000,12.59,13.57,14.49,121.37,0.07,0.11,1.46,0,0.01,0,0,0,0,0.02,0,0,1.7,872,Non-ref,"Diversions for irrigation of about 25,000 acres upstream from station.",2000 ADR,upstrm diversions & reservoirs
05552500,119,0,113000,148.52,192.65,237.24,16.44,0.04,0.26,2.67,0,0.02,0.01,0.01,0,0,0.06,0,0.01,3.09,3782,Non-ref,Small diversions upstream from station for irrigation.,http://pubs.usgs.gov/wdr/2005/wdr-sd-05-1/sd05.missouri.pdf,"local ag, sm. Res. On sm tribs"
05554500,2,59,302,13.07,13.25,13.63,0.93,0,0.11,1.33,0,0,0,0,0,0,0.01,0,0,1.49,808,Non-ref,Slight regulation by Lake Ilo,2002 ADR,"small upstrm reservoirs on some tribs, mod ag, NEoA"
05555300,6,59,1330,16.82,16.52,16.9,2.33,0.03,0.11,1.41,0,0,0,0,0,0,0.01,0,0,1.6,1814,Non-ref,,2002 ADR,"many small ponds, irrigated ag"
05556500,NA,NA,NA,16.22,16.17,16.78,1.9,0.05,0.15,1.23,0,0,0,0.01,0,0,0.04,0,0,1.47,588,Ref,,2005 ADR,"proximal small town, NEoA"
05569500,27,38,19500,15.35,14.91,14.82,9.04,0.03,0.14,1.16,0.01,0,0,0,0,0,0.02,0,0,1.36,1945,Non-ref,,http://pubs.usgs.gov/wdr/2005/wdr-wy-05/pdf/stations05.pdf,"lt ag., lt. urban, some diversions"
05570000,49,33,19500,13.66,13.26,12.89,12.74,0.02,0.14,1.13,0,0,0,0,0,0,0.02,0,0,1.32,2770,Non-ref,"Diversions for irrigation of about 12,800 acres above station.",1994 ADR,irrigated ag
05582000,22,0,250000,34.29,38.18,42.27,52.27,0.08,0.14,1.41,0,0.02,0,0,0,0,0.05,0,0,1.71,4172,Non-ref,,2002 ADR,upstrm regulating lakes & cities
05584500,14,51,5611,15.13,13.9,14.36,0.86,0,0.11,1.29,0,0,0,0,0,0,0.01,0,0,1.41,1211,Ref,,2005 ADR,"ag uplands, forested lowlands, upstrm city & reservoirs on 2 small tribs"
05585000,48,18,5611,12.67,11.96,12.22,0.9,0,0.1,1.25,0.01,0,0,0,0,0,0.02,0,0,1.39,2258,Ref,,2005 ADR,"ag uplands, forested lowlands, upstrm city & reservoirs on 2 small tribs"
05591550,NA,NA,NA,16.53,17.07,19.84,1.16,0.03,0.16,1.36,0,0,0,0,0,0,0.01,0,0,1.55,101,Ref,,2005 ADR,NEoA
05592050,NA,NA,NA,6.18,5.46,5.48,0.66,0,0.08,1.33,0.01,0,0,0,0,0,0.03,0,0,1.49,175,Ref,,2005 ADR,"ag uplands, forested lowlands, NEoA"
05592500,25,34,1026546,19.13,20.31,22.26,5.23,0.03,0.09,1.5,0.01,0,0,0.01,0,0,0.05,0,0,1.71,3127,Non-ref,,2002 ADR,"upstrm cities, channelized hw"
05592575,2,61,61,5.11,5,4.99,0.54,0.04,0.08,1.37,0,0,0,0,0,0,0.12,0,0,1.61,65,Ref,,http://wdr.water.usgs.gov/wy2008/pdfs/05592575.2008.pdf,"hvy ag, forest rip, channeled hw"
05593000,41,34,1286900,15.9,16.82,18.25,5.6,0.04,0.09,1.45,0.01,0,0,0,0,0,0.05,0,0,1.67,4589,Non-ref,,2002 ADR,"upstrm towns, channelized hw"
05593575,3,73,701,20.51,19.99,20,0.67,0.18,0.15,1.09,0,0.01,0,0,0,0,0.09,0,0,1.52,129,Ref,,2005 ADR,"small res on prox trib, hvy ag, remnant riparian, NEoA"
05593900,NA,NA,NA,28,26.55,25.36,87.8,0,0.09,1.78,0,0,0,0,0,0,0.02,0,0,1.9,186,Ref,,2005 ADR,"hvy ag, forested riparian, few ponds, small town, NEoA"
05594000,52,0,44430,17.39,17.59,18.69,57.67,0.03,0.09,1.43,0.01,0,0,0,0,0,0.06,0,0,1.61,1586,Non-ref,,2002 ADR,"hvy ag, no riparian, channelized hw"
05595730,1,412,412,7.5,8.33,7.81,0.44,0.12,0.1,1.3,0.04,0.01,0,0,0,0,0.08,0,0,1.66,257,Ref,,2005 ADR,"hvy ag, forested riparian, many small ponds"
06037500,NA,NA,NA,0,0,0.03,3.04,0,0,0.13,0,0,0,0,0,0,0,0,0,0.14,61,Ref,No regulation or diversions upstream from station,2002 ADR,Yellowstone NP
06043500,4,60.1,300,0.32,0.48,1.09,19.85,0,0.04,0.23,0.01,0,0.05,0.02,0,0,0.21,0,0,0.55,450,Ref,"Diversions for irrigation of about 1,400 acres upstream from station",2002 ADR,"proximal irrigated ag diversions, headwaters roadless YNP"
06154410,NA,NA,NA,3.12,3.64,3.53,8.56,0,0,0.58,0.04,0,0,0,0,0,0,0,0,0.62,16,Ref,No known regulation or diversion upstream from station,2002 ADR,"mostly roadless, some mines"
06188000,NA,NA,NA,0.04,0.05,0.05,8.82,0,0.01,0.06,0,0,0,0,0,0,0.01,0,0,0.08,34,Ref,No regulation or diversion occurs upstream from station.,http://wdr.water.usgs.gov/wy2007/pdfs/06188000.2007.pdf,wilderness
06191500,1,51.65,51.65,0.18,0.17,0.2,7.2,0,0,0.09,0,0,0.01,0,0,0,0,0,0,0.11,145,Ref,Diversions for irrigation of about 960,2002 ADR,"lt proximal irrigaged ag, basind mostly wilderness--YNP"
06192500,7,51.65,1008,0.31,0.31,0.39,8.91,0,0.02,0.15,0.01,0,0.05,0,0,0,0.02,0,0,0.24,574,Non-ref,,2002 ADR,heavily channelized
06221400,NA,NA,NA,0,0,0,6.38,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.02,0,Ref,No diversion upstream from station.,http://wdr.water.usgs.gov/wy2007/pdfs/06221400.2007.pdf,"roadless, wilderness"
06224000,NA,NA,NA,0,0,0,6.37,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,1,Ref,No diversions upstream from station,2002 ADR,wilderness
06225500,10,24,163976,0.31,0.36,0.36,6.36,0,0.02,0.35,0.07,0,0,0,0,0,0.01,0,0,0.46,642,Non-ref,,2002 ADR,heavily channelized
06278300,NA,NA,NA,0,0,0,17.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0.11,4,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/WDR_WY_00/pdf/WDR_WY_00_1.pdf,wilderness
06280300,NA,NA,NA,0.01,0.02,0.02,6.91,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,52,Ref,Diversions for irrigation of about 450 acres,2000 ADR,"small proximal irrigated ag, mostly roadless"
06289000,NA,NA,NA,0,0,0,12.65,0,0.01,0.31,0.02,0,0,0,0,0,0,0,0,0.35,20,Ref,Diversions for irrigation of 163 acres upstream from station,2000 ADR,mostly roadless
06291500,NA,NA,NA,0.04,0.06,0.03,6.5,0,0,0.41,0.07,0,0,0,0,0,0.07,0,0,0.55,14,Ref,Diversions for irrigation of about 400 acres upstream from station,2002 ADR,possible diversions
06311000,NA,NA,NA,0,0,0,4.11,0,0.02,0.73,0.01,0,0,0,0,0,0,0,0,0.76,9,Ref,No diversion,2002 ADR,"mostly roadless, some ranches"
06332515,5,30,112.4,0.2,0.08,0.13,0.64,0,0.03,0.69,0.15,0,0,0,0,0,0.04,0,0,0.92,79,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-nd-05-1/pdf/wdrnd051.pdf,"HBN, NEoA"
06334500,73,20,3964,0.06,0.05,0.05,1.48,0,0.01,0.53,0.31,0,0,0,0,0,0.04,0,0,0.9,1276,Non-ref,,2002 ADR,heavily channelized
06339100,4,50,180.9,0.22,0.23,0.31,0.1,0,0.04,0.95,0.07,0,0,0,0,0,0.18,0,0,1.24,247,Ref,,2002 ADR,"NEoA, mostly undeveloped, small reservoirs on some tribs"
06339500,20,50,682.6,0.49,0.42,0.46,5.92,0.01,0.03,1.02,0.03,0,0,0,0,0,0.11,0,0,1.2,1278,Ref,,2002 ADR,"small reservoirs on some tribs, ag, NEoA"
06340500,38,25.84,31326,1.31,1.18,1.24,21.17,0,0.04,1.05,0.07,0,0,0,0,0,0.12,0,0,1.28,2436,Non-ref,,2002 ADR,heavily channelized
06344600,3,60,79.8,0.56,0.34,0.36,0.08,0,0.06,0.95,0.15,0,0,0,0,0,0.12,0,0,1.27,229,Ref,,2002 ADR,"mod-hvy ag, NEoA"
06350000,18,51.1,5648,0.84,0.66,0.67,0.05,0,0.08,0.83,0.31,0,0,0,0,0,0.05,0,0,1.28,731,Ref,,2002 ADR,"proximal irrigated ag, small res. In HW"
06352000,10,51.7,2875,0.19,0.13,0.11,0.05,0,0.04,0.84,0.3,0,0,0,0,0,0.06,0,0,1.24,581,Ref,,2002 ADR,reservoir on 1 trib LDC?
06353000,58,50.2,2875,0.31,0.24,0.26,0.16,0,0.04,0.77,0.24,0,0,0,0,0,0.05,0,0,1.09,1725,Ref,,2002 ADR,"small reservoirs on some tribs,  ag, NEoA"
06354000,108,50.2,5648,0.49,0.38,0.41,0.46,0,0.05,0.81,0.21,0,0,0,0,0,0.06,0,0,1.12,4153,Ref,Some storage in several small lakes above station,2002 ADR,"small reservoirs on tribs, mod ag, NEoA"
06359500,133,50,2000,0.01,0.01,0.01,2.31,0,0.03,0.22,0.03,0,0,0,0,0,0.03,0,0,0.31,949,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06811500.2006.pdf,extensive channelization
06360500,286,21,2140,0.4,0.42,0.46,1.26,0,0.04,0.26,0.03,0,0,0,0,0,0.02,0,0,0.35,1798,Ref,,2002 ADR,upstrm irrigated ag & small reservoirs on tribs
06404000,2,590,705,2.91,3.78,4.49,0.86,0,0.4,0.61,0.15,0.01,0,0,0,0,0.06,0,0,1.23,90,Ref,,2002 ADR,"mostly undisturbed, NEoA"
06406000,4,198,705,2.48,3.91,5.1,0.68,0,0.33,0.75,0.05,0,0,0,0,0,0.05,0,0,1.18,251,Ref,,http://pubs.usgs.gov/wdr/WDR-SD-02-1/WDR-SD-02-1.pdf,"proximal irrigated ag, NEoA"
06408700,NA,NA,NA,0,0,0,1.09,0,0,1.12,0.11,0,0,0,0,0,0,0,0,1.23,9,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-sd-05-1/sd05.Oahe2.pdf,some roads
06409000,NA,NA,NA,0,0,0.03,1.02,0,0,0.8,0.01,0,0.02,0,0,0,0,0,0,0.83,51,Ref,,2002 ADR,"HBN, some forestry in HW"
06426500,37,30,2680,5.7,6.59,8.83,2.66,0.03,0.06,1.08,0.05,0,0,0,0,0,0.07,0,0,1.3,1608,Non-ref,,http://wdr.water.usgs.gov/wy2007/pdfs/06813000.2007.pdf,extensive channelization
06431500,4,27,517,3.18,3.7,4.76,1.49,0.01,0.13,0.58,0,0,0,0,0,0,0.02,0,0,0.74,153,Ref,"Regulation by hatchery and powerplant, but daily flows not appreciably affected",http://pubs.usgs.gov/wdr/2005/wdr-sd-05-1/sd05.Oahe3.pdf,upstrm diversions
06440200,44,55,850,0.02,0.05,0.04,0.4,0.12,0.03,0.34,0.01,0.01,0,0,0,0,0.15,0,0,0.65,235,Ref,,http://wdr.water.usgs.gov/wy2008/pdfs/06440200.2008.pdf,"mod ag, lt develop, small impoundments, NEoA"
06441500,410,16,2022,0.43,0.38,0.38,0.22,0.03,0.04,0.36,0.08,0,0,0,0,0,0.04,0,0,0.56,2302,Ref,,2002 ADR,"small reservoirs on some tribs,  ag, NEoA"
06447000,101,0,14000,1.41,1.63,1.8,1.68,0,0.04,0.5,0.09,0,0,0,0,0,0.11,0,0,0.74,2911,Ref,,2002 ADR,"irrigated ag in hw, many small ponds & reservoris on tribs"
06447500,1,96,96,2.38,2.58,2.59,1.21,0,0.08,0.72,0.07,0,0,0,0,0,0.01,0,0,0.88,266,Ref,,2002 ADR,"irrigated ag, small town, small ponds on some tribs"
06450500,75,15,14331,1.8,1.94,1.97,0.86,0,0.05,0.55,0.04,0,0,0,0,0,0.02,0,0,0.68,858,Ref,Diurnal fluctuations caused by small powerplant 2.2 mi upstream. Several small diversions for irrigation,2002 ADR,"upstrm irrigated ag, small town, small reservoirs on some tribs"
06452000,498,0,14331,1.24,1.35,1.42,1.07,0,0.05,0.5,0.08,0,0,0,0,0,0.07,0,0,0.7,5817,Ref,,2002 ADR,"small reservoirs on some tribs,  ag, NEoA"
06453600,30,19,1213,2.74,2.46,2.06,1.07,0,0.11,0.86,0.11,0,0,0.01,0,0,0.06,0,0,1.16,501,Ref,Minor diversions for irrigation above station,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06453600.2006.pdf,"mod-hvy ag, small reservoirs on some tribs, NEoA"
06454500,14,60,339,0.55,0.53,0.6,6.69,0,0.06,0.53,0.04,0,0,0,0,0,0.02,0,0,0.66,502,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06815000.2006.pdf,"channelization, small towns, small reservoirs"
06464500,15,0,2900,0.83,0.97,1.16,1.02,0,0.03,0.59,0.09,0,0,0,0,0,0.03,0,0,0.75,516,Ref,,2002 ADR,"mod ag, small reservoirs on several tribs, NEoA"
06468170,8,60,444.3,1.48,1.3,1.13,0.09,0,0.07,1.03,0.15,0,0,0,0,0,0.07,0,0,1.33,403,Ref,,http://wdr.water.usgs.gov/wy2009/pdfs/06468170.2009.pdf,"hvy ag, NEoA"
06468250,18,60,484,1.36,1.18,1.02,0.11,0,0.07,1.01,0.15,0,0,0,0,0,0.07,0,0,1.3,444,Ref,,2002 ADR,"many prairie potholes, NEoA"
06470800,NA,NA,NA,0.91,0.79,0.61,0.63,0,0.09,0.99,0.08,0,0,0,0,0,0.07,0,0,1.22,145,Ref,,2002 ADR,NEoA
06477500,4,80,2510,1.74,1.61,1.62,0.26,0.03,0.05,0.79,0.06,0,0,0,0,0,0.02,0,0,0.95,369,Ref,,2002 ADR,"hvy ag, some riparian, NEoA"
06479215,NA,NA,NA,2.23,2.32,2.05,1.3,0.1,0.08,1.15,0,0.01,0,0,0,0,0.02,0,0,1.36,150,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/06479215.2007.pdf,"many prairie potholes, NEoA"
06479438,1,73,73,1.28,1.25,1.14,1.46,0.1,0.05,1.01,0.05,0.01,0,0,0,0,0.01,0,0,1.23,501,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/06479438.2007.pdf,"many prairie potholes, NEoA"
06480000,13,45,2935,8.4,9.45,10.55,1.44,0.05,0.09,1.08,0.07,0,0,0,0,0,0.04,0,0,1.32,3515,Non-ref,"municipal water supply is taken from Nodaway River, 500 ft upstream",2002 ADR,extensive channelization
06600500,30,26,224,16.96,18.12,18.75,2.12,0,0.15,1.3,0.01,0.01,0,0,0,0,0.05,0,0,1.51,1345,Non-ref,,1983 ADR,extensive channelization
06601000,5,26,388.4,7.04,7.99,8.4,6.27,0,0.1,1.18,0,0,0,0,0,0,0.13,0,0,1.41,151,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06601000.2006.pdf,"hvy ag, some riparian"
06606600,98,16,10814,9.41,9.44,9.22,3.63,0.01,0.08,1.23,0,0,0,0,0,0,0.07,0,0,1.4,3362,Non-ref,,2002 ADR,"extensive channelization, prox urban"
06607200,83,20,1349,8.44,8.13,7.36,17.26,0,0.09,1.24,0,0,0,0,0,0,0.08,0,0,1.41,1459,Non-ref,,2002 ADR,irrigated ag in basin
06609500,219,22,2333,9.37,9.39,9.32,1,0,0.12,1.17,0.01,0,0,0,0,0,0.08,0,0,1.39,1594,Non-ref,Diversions upstream from station for irrigation. Flow moderately regulated since 1964,2002 ADR,irrigated ag & possible diversions
06614800,NA,NA,NA,0,0,0,22.76,0,0,0.94,0,0,0,0,0,0,0,0,0,0.94,2,Ref,NO regulation or diversion,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/06614800.2005.pdf,gage is just upstream of Michigan ditch
06622700,1,176,176,0,0,0,5.62,0,0,0.79,0.45,0,0,0,0,0,0,0,0,1.24,23,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/WDR_WY_00/pdf/WDR_WY_00_1.pdf,some roads
06623800,NA,NA,NA,0,0,0,21.31,0,0,0.36,0.08,0,0,0.01,0,0,0.01,0,0,0.46,14,Ref,No diversion upstream from station,2002 ADR,"HBN site, a few roads"
06632400,1,1660,1660,0,0,0,5.67,0,0,0.73,0.04,0,0,0,0,0,0,0,0,0.77,17,Ref,"Minor regulation by Sand Lake, on Deep Creek.No diversion upstream from station.",2000 ADR,diversion upstrm of gage
06746095,NA,NA,NA,0,0,0,16.44,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0.4,5,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06746095.2006.pdf,mostly roadless
06784000,40,47.3,1094.4,2.02,1.97,2.01,16.75,0,0.08,0.79,0.03,0,0,0,0,0,0.08,0,0,0.98,2639,Ref,Minor irrigation developments above station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06784000.2006.pdf,"ag & irrigated ag in basin, NEoA"
06799500,7,34,426,7.83,7.78,7.44,11.01,0,0.13,1.24,0.01,0,0,0,0,0,0.14,0,0,1.51,1225,Non-ref,Natural flow affected by irrigation development,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06883000.2006.pdf,"hvy ag, irrigated ag"
06803510,6,54.1,140.3,5.62,12.52,18.19,3.48,0.06,0.02,1.28,0,0.03,0,0,0,0,0.13,0,0,1.51,52,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06803510.2006.pdf,"hvy ag, some riparian, NEoA"
06803530,9,20.8,382,6.14,6.7,7.17,17.63,0,0.08,1.22,0,0,0,0,0,0,0.19,0,0,1.49,262,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06803530.2006.pdf,"hvy ag, much riparian, NEoA"
06808500,54,21,6824,7.44,7.25,6.99,21.95,0.01,0.08,1.15,0.01,0,0,0.01,0,0,0.07,0,0,1.34,2241,Non-ref,"Natural flow affected by ground-water withdrawals, diversions for irrigation",2002 ADR,"hvy ag, small towns"
06810000,295,17,6824,9.15,8.83,8.45,13.27,0.02,0.1,1.18,0.01,0,0,0.01,0,0,0.08,0,0,1.4,4991,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/06894000.2006.pdf,"Prox. urban, POTWs, and several Reservrs"
06811500,187,29,3210,6.19,6.65,6.97,98.77,0,0.16,1.2,0,0,0,0,0,0,0.17,0,0,1.53,877,Non-ref,,2002 ADR,extensive channelization
06813000,8,49,169,5.05,4.5,3.75,1.04,0,0.06,1.19,0,0,0,0,0,0,0.07,0,0,1.34,755,Non-ref,,2002 ADR,several reservoirs on tribs
06814000,46,16,2958.4,2.56,2.35,2.14,1.03,0,0.11,1.02,0.02,0,0,0,0,0,0.1,0,0,1.26,210,Ref,,2002 ADR,"hvy ag, some riparian, NEoA"
06815000,290,16,8025,5.07,5.01,5.23,6.48,0,0.13,1.13,0.02,0,0,0,0,0,0.13,0,0,1.41,1227,Non-ref,,2002 ADR,"extensive channelization, reservoirs on tribs"
06817000,56,16,3450,6.37,6.48,6.13,0.62,0,0.09,1.21,0.01,0,0,0,0,0,0.09,0,0,1.4,1687,Non-ref,,2002 ADR,upstrm towns & channelization
06817500,117,16,25310,5.84,5.82,5.4,0.61,0,0.08,1.2,0.01,0,0,0,0,0,0.09,0,0,1.38,2622,Non-ref,Natural flow slightly affected since 1964 by Pomona Lake,2002 ADR,upstrm reservoirs
06820500,156,0,6830,11.91,12.37,13.85,1.84,0.01,0.15,1.24,0.03,0,0,0,0,0,0.12,0,0,1.55,1974,Non-ref,,2001 ADR,reservoir on proximal trib
06847000,44,19,900,1.4,1.47,1.51,10.42,0.02,0.05,0.84,0.04,0,0,0,0,0,0.04,0,0,1,1377,Non-ref,,2002 ADR,mod urban & mining on prox trib
06847900,12,43,2227,4.46,4.44,4.31,7.45,0.02,0.08,1.02,0.06,0,0,0,0,0,0.04,0,0,1.23,778,Ref,Diversions for irrigation upstream,2002 ADR,"ag & irrigated ag in basin, NEoA"
06853800,17,50,162,0.88,0.78,0.6,8.85,0,0.06,1.17,0.01,0,0,0,0,0,0.05,0,0,1.29,352,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-ks-05-1/pdf/kansas2.pdf,heavy ag in basinn NEoA
06860000,50,50,5650,0.4,0.39,0.32,7.93,0,0.04,0.62,0.05,0,0,0,0,0,0.01,0,0,0.72,1430,Non-ref,,2002 ADR,many upstrm small towns & small trib ponds
06869500,179,39,736000,1.39,1.31,1.27,3.36,0.01,0.05,0.98,0.01,0,0,0,0,0,0.06,0,0,1.11,3874,Non-ref,,2002 ADR,"much channelization, upstrm cities"
06876700,74,36.83,10350,0.44,0.44,0.35,1.78,0,0.04,0.84,0.07,0,0,0,0,0,0.06,0,0,1.01,564,Ref,,2002 ADR,"hvy ag, small reservoirs on most tribs"
06878000,31,19,230,1.82,1.89,1.72,2.6,0,0.05,1.13,0,0,0,0,0,0,0.06,0,0,1.24,591,Ref,,2002 ADR,"hvy ag, small towns, NEoA"
06879650,NA,NA,NA,0.98,0,0,1.83,0,0,0.37,0,0,0,0,0,0,0,0,0,0.37,1,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-ks-05-1/pdf/kansas3.pdf,"HBN, LTER--original prairie"
06883000,4,87,185.8,17.6,22.54,26.85,16.63,0.02,0.06,0.94,0.09,0.01,0,0,0,0,0.05,0,0,1.19,37497,Non-ref,,2002 ADR,upstrm urban & reservoirs
06884400,277,23,59000,17.03,21.76,25.87,17.01,0.02,0.06,0.95,0.09,0.01,0,0,0,0,0.06,0,0,1.2,41267,Non-ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07069500.2007.pdf,upstrm cities & impoundments on tribs
06885500,133,19,11187.3,3.86,3.63,3.24,0.58,0,0.12,1.22,0,0,0,0,0,0,0.06,0,0,1.39,310,Ref,,2002 ADR,"hvy ag, much riparian, NEoA"
06888500,32,60,6285.6,2.85,2.9,3.02,0.96,0.05,0.08,0.74,0,0.01,0,0,0,0,0.09,0,0,0.97,423,Ref,,2002 ADR,"hvy ag, small reservoirs on some tribs, NEoA"
06889200,21,26,112,2.04,2.12,2.44,0.6,0,0.08,1.05,0,0,0,0,0,0,0.02,0,0,1.14,237,Ref,,2002 ADR,"hvy ag, some riparian, NEoA"
06889500,63,16,3255,6.7,7.85,9.17,3.38,0,0.1,1.14,0,0.01,0,0,0,0,0.05,0,0,1.3,461,Ref,,2002 ADR,"hvy ag, much riparian, NEoA"
06892000,174,0,1007,9.6,11.85,13.69,1.92,0,0.15,1.28,0,0,0,0,0,0,0.09,0,0,1.55,804,Ref,,2002 ADR,"hvy ag, much riparian, NEoA"
06894000,32,28,46900,435.21,497.88,552.18,83.22,0.16,0.31,4.91,0,0.08,0.01,0,0,0.01,0.03,0,0,5.51,760,Non-ref,All is good,http://pubs.usgs.gov/wdr/2005/wdr-ks-05-1/pdf/kansas5.pdf,"hvy ag, urban in some tribs"
06897500,630,18,25075,4.8,5.06,5.15,0.4,0.03,0.08,1.12,0.03,0,0,0,0,0,0.08,0,0,1.35,1977,Non-ref,,2002 ADR,"hvy ag, small reservoirs on most tribs"
06898000,141,18,29950,3.72,3.9,3.74,0.77,0.03,0.06,1.07,0.04,0,0,0,0,0,0.11,0,0,1.32,1182,Non-ref,Some regulation at low flow by City Water Works Dam and Timber Creek Reservoir upstream,2002 ADR,"upstrm reservoirs, cities"
06899500,280,16,32650,4.1,4.18,4.09,1.03,0.02,0.11,1.01,0.02,0,0,0,0,0,0.1,0,0,1.26,2435,Non-ref,Some regulation at low flow by Lake Blackw,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07152000.2006.pdf,"upstrm reservoir, hvy irrigated ag"
06903400,22,37,1500,6.69,6.96,6,0.43,0,0.09,1.07,0,0,0,0,0,0,0.06,0,0,1.23,222,Ref,,2002 ADR,"hvy ag, much riparian, NEoA"
06906800,30,16,3104,14.14,15.67,16.96,0.99,0,0.11,1.31,0.02,0,0,0,0,0,0.27,0,0,1.72,943,Ref,,http://wdr.water.usgs.gov/wy2009/pdfs/06906800.2009.pdf,"mod ag & forested basin, NEoA"
06908000,125,16,6300,19.05,21.18,23.35,1.08,0.05,0.13,1.46,0,0.01,0,0,0,0,0.31,0,0,1.96,2372,Non-ref,,1993 ADR,"many small reservoirs on tribs, mod irrigated ag"
06910800,29,50,1025,1.43,1.49,1.44,1.03,0.06,0.11,0.78,0.01,0.01,0,0,0,0,0.09,0,0,1.04,259,Ref,,2002 ADR,"hvy ag, some riparian, NEoA"
06911900,2,73,340,4.93,4.92,4.83,0.74,0.09,0.12,1.15,0.01,0,0,0,0,0.01,0.08,0,0,1.47,232,Ref,,2002 ADR,"hvy ag, NEoA"
06913500,129,23,363000,7.14,7.93,8.11,12.18,0.06,0.11,1.15,0.02,0.01,0,0,0,0,0.1,0,0,1.45,2357,Non-ref,,2002 ADR,small dams on most tribs
