SITENO,YR,MNTH,RX1day,RX5day
10259000,2018,12,21.01,50.45
10259000,2019,1,16.13,50.96
10259000,2019,2,90.7,115.06
10259000,2019,3,6.57,10.83
10259000,2019,4,0,0
10259000,2019,5,5.81,7.46
10259000,2019,6,0,0
10259000,2019,7,0,0
10259000,2019,8,0,0
10259000,2019,9,0,0
10259000,2019,10,0,0
10259000,2019,11,25.45,32.12
10259000,2019,12,18.09,37.05
10259000,2020,1,2.59,2.59
10259000,2020,2,3.33,3.33
10259000,2020,3,30.24,63.89
10259000,2020,4,17.74,51.61
10259000,2020,5,0,0
10259000,2020,6,0,0
10259000,2020,7,0,0
10259000,2020,8,0,0
10259000,2020,9,0,0
10259000,2020,10,0,0
10259000,2020,11,10.56,20.41
10259000,2020,12,15.95,16.38
10259000,2021,1,18.34,36.93
10259000,2021,2,5.67,5.67
10259000,2021,3,11.46,23.78
10259000,2021,4,0,0
10259000,2021,5,0,0
10259000,2021,6,0.54,0.54
10259000,2021,7,8.9,8.9
10259000,2021,8,0,0
10259000,2021,9,2.87,2.87
10259000,2021,10,5.82,8.88
10259000,2021,11,0,0
10259000,2021,12,25.19,48.32
10259000,2022,1,0.79,0.79
10259000,2022,2,14.33,18.38
10259000,2022,3,4.59,4.59
10259000,2022,4,7.18,7.18
10259000,2022,5,0,0
10259000,2022,6,3.26,3.26
10259000,2022,7,0,0
10259000,2022,8,0,0
10259000,2022,9,14.22,20.95
10259000,2022,10,9.65,9.65
10259000,2022,11,30.24,47.79
10259000,2022,12,19.11,22.18
10259000,2023,1,30.63,71.45
10259000,2023,2,21.92,55.07
10259000,2023,3,30.43,55.46
10259000,2023,4,0,0
10259000,2023,5,1.59,1.59
10259000,2023,6,0,0
10259000,2023,7,0,0
10259000,2023,8,64.86,86.66
10259000,2023,9,1.98,1.98
10259000,2023,10,0,0
10259000,2023,11,8.22,9.87
10259000,2023,12,8.48,15.3
10259200,1980,1,42.85,110.54
10259200,1980,2,44.58,160.76
10259200,1980,3,26.92,79.31
10259200,1980,4,6.03,13.38
10259200,1980,5,4.44,4.44
10259200,1980,6,6.42,6.42
10259200,1980,7,0,0
10259200,1980,8,0,0
10259200,1980,9,0,0
10259200,1980,10,0,0
10259200,1980,11,0,0
10259200,1980,12,23.78,23.78
10259200,1981,1,12.87,30.79
10259200,1981,2,17.96,35.15
10259200,1981,3,17.58,32.47
10259200,1981,4,0,0
10259200,1981,5,11.13,18.33
10259200,1981,6,0,0
10259200,1981,7,0,0
10259200,1981,8,0,0
10259200,1981,9,1.75,1.75
10259200,1981,10,0,0
10259200,1981,11,9.77,19.55
10259200,1981,12,0,0
10259200,1982,1,38.58,100.54
10259200,1982,2,25.35,25.35
10259200,1982,3,23.5,33.28
10259200,1982,4,17.52,17.52
10259200,1982,5,2.17,2.18
10259200,1982,6,0,0
10259200,1982,7,11.79,18.77
10259200,1982,8,4.83,7.89
10259200,1982,9,57.56,62.67
10259200,1982,10,0.46,0.46
10259200,1982,11,27.19,43.85
10259200,1982,12,30.54,68.91
10259200,1983,1,21.21,42.33
10259200,1983,2,25.08,49.75
10259200,1983,3,33.6,70.73
10259200,1983,4,19.83,36.99
10259200,1983,5,0,0
10259200,1983,6,0,0
10259200,1983,7,0,0
10259200,1983,8,40.53,135.62
10259200,1983,9,24.58,30.03
10259200,1983,10,13.85,19.06
10259200,1983,11,9.35,12.6
10259200,1983,12,36.21,67.51
10259200,1984,1,7.42,7.42
10259200,1984,2,0,0
10259200,1984,3,0.03,0.03
10259200,1984,4,0,0
10259200,1984,5,0,0
10259200,1984,6,0,0
10259200,1984,7,15.16,34.69
10259200,1984,8,7.31,8.02
10259200,1984,9,0.16,0.16
10259200,1984,10,0,0
10259200,1984,11,13.71,22.9
10259200,1984,12,15.44,32.96
10259200,1985,1,12.96,24.54
10259200,1985,2,15.01,15.01
10259200,1985,3,4.81,4.81
10259200,1985,4,0,0
10259200,1985,5,0,0
10259200,1985,6,0,0
10259200,1985,7,0.02,0.02
10259200,1985,8,0,0
10259200,1985,9,8.16,8.18
10259200,1985,10,0,0
10259200,1985,11,29.97,53.02
10259200,1985,12,7.32,12.14
10259200,1986,1,24.74,42.95
10259200,1986,2,32.94,62.07
10259200,1986,3,20.35,35.31
10259200,1986,4,3.77,3.77
10259200,1986,5,0,0
10259200,1986,6,0,0
10259200,1986,7,36.23,47.35
10259200,1986,8,1.77,1.77
10259200,1986,9,8.23,8.23
10259200,1986,10,12.76,23.94
10259200,1986,11,22.93,38.89
10259200,1986,12,23.56,58.17
10259200,1987,1,11.1,24.9
10259200,1987,2,21.93,65.68
10259200,1987,3,8.93,8.93
10259200,1987,4,0,0
10259200,1987,5,0,0
10259200,1987,6,0.29,0.29
10259200,1987,7,0,0
10259200,1987,8,0,0
10259200,1987,9,6.62,6.62
10259200,1987,10,21.03,41.38
10259200,1987,11,18.39,46.58
10259200,1987,12,11.88,22.22
10259200,1988,1,29.38,29.38
10259200,1988,2,26.4,39.55
10259200,1988,3,5.45,5.45
10259200,1988,4,10.99,18.48
10259200,1988,5,0.03,0.03
10259200,1988,6,0,0
10259200,1988,7,0,0
10259200,1988,8,15.59,25.32
10259200,1988,9,0,0
10259200,1988,10,0,0
10259200,1988,11,0,0
10259200,1988,12,8.14,8.79
10259200,1989,1,21.74,40.82
10259200,1989,2,12.77,20.32
10259200,1989,3,16.47,16.47
10259200,1989,4,0,0
10259200,1989,5,0,0
10259200,1989,6,0,0
10259200,1989,7,0,0
10259200,1989,8,1.21,1.21
10259200,1989,9,0.1,0.1
10259200,1989,10,0,0
10259200,1989,11,0,0
10259200,1989,12,0,0
10259200,1990,1,3.91,10.02
10259200,1990,2,16.98,32.31
10259200,1990,3,0,0
10259200,1990,4,2.6,2.6
10259200,1990,5,13.75,13.75
10259200,1990,6,6.08,6.08
10259200,1990,7,0,0
10259200,1990,8,0,0
10259200,1990,9,4.25,4.25
10259200,1990,10,0,0
10259200,1990,11,0,0
10259200,1990,12,3.67,5
10259200,1991,1,12.85,28.95
10259200,1991,2,76.83,123.29
10259200,1991,3,54.83,54.83
10259200,1991,4,0,0
10259200,1991,5,0,0
10259200,1991,6,0,0
10259200,1991,7,18.61,18.61
10259200,1991,8,1.31,1.31
10259200,1991,9,8.33,15.53
10259200,1991,10,0,0
10259200,1991,11,0,0
10259200,1991,12,12.17,34.76
10259200,1992,1,17.18,39.41
10259200,1992,2,26.85,63.06
10259200,1992,3,19.88,32.22
10259200,1992,4,12.13,12.13
10259200,1992,5,7.22,7.22
10259200,1992,6,0,0
10259200,1992,7,0,0
10259200,1992,8,0,0
10259200,1992,9,0,0
10259200,1992,10,13.4,15.73
10259200,1992,11,0,0
10259200,1992,12,23.9,41.05
10259200,1993,1,56.22,177.8
10259200,1993,2,26.75,58.35
10259200,1993,3,17.37,19.04
10259200,1993,4,0,0
10259200,1993,5,0.25,0.25
10259200,1993,6,0,0
10259200,1993,7,0,0
10259200,1993,8,0,0
10259200,1993,9,0,0
10259200,1993,10,0,0
10259200,1993,11,18.52,33.8
10259200,1993,12,0,0
10259200,1994,1,11.02,20.52
10259200,1994,2,30.85,91.88
10259200,1994,3,17.23,33.74
10259200,1994,4,2.69,2.69
10259200,1994,5,0,0
10259200,1994,6,0,0
10259200,1994,7,0,0
10259200,1994,8,5.38,5.38
10259200,1994,9,0,0
10259200,1994,10,0,0
10259200,1994,11,1.53,1.53
10259200,1994,12,7.05,23.33
10259200,1995,1,45.91,76.79
10259200,1995,2,18.52,31.02
10259200,1995,3,36.4,56.24
10259200,1995,4,10.88,15.87
10259200,1995,5,4.94,4.94
10259200,1995,6,0,0
10259200,1995,7,0,0
10259200,1995,8,0,0
10259200,1995,9,0,0
10259200,1995,10,0,0
10259200,1995,11,0,0
10259200,1995,12,13.39,13.39
10259200,1996,1,22.4,32.49
10259200,1996,2,15.09,25.53
10259200,1996,3,16.89,29.11
10259200,1996,4,0,0
10259200,1996,5,0,0
10259200,1996,6,0,0
10259200,1996,7,0,0
10259200,1996,8,0,0
10259200,1996,9,0,0
10259200,1996,10,7.94,7.94
10259200,1996,11,37.45,69.3
10259200,1996,12,10.18,17.68
10259200,1997,1,33.73,70.24
10259200,1997,2,19.92,19.92
10259200,1997,3,0,0
10259200,1997,4,4.37,8.41
10259200,1997,5,0,0
10259200,1997,6,0,0
10259200,1997,7,38.23,59.73
10259200,1997,8,0,0
10259200,1997,9,36.41,60.61
10259200,1997,10,1.34,1.34
10259200,1997,11,11.27,14.08
10259200,1997,12,10.26,21.2
10259200,1998,1,32.12,62.49
10259200,1998,2,30.57,60.02
10259200,1998,3,14.32,29.27
10259200,1998,4,1.92,1.92
10259200,1998,5,6.99,8.46
10259200,1998,6,0,0
10259200,1998,7,0,0
10259200,1998,8,1.65,1.68
10259200,1998,9,0,0
10259200,1998,10,0,0
10259200,1998,11,7.9,7.9
10259200,1998,12,4.27,4.72
10259200,1999,1,0.33,0.33
10259200,1999,2,10.64,10.64
10259200,1999,3,0,0
10259200,1999,4,10.98,18.33
10259200,1999,5,0,0
10259200,1999,6,0,0
10259200,1999,7,25.71,32.03
10259200,1999,8,0,0
10259200,1999,9,10.7,16.92
10259200,1999,10,0,0
10259200,1999,11,0,0
10259200,1999,12,0,0
10259200,2000,1,0,0
10259200,2000,2,15.56,35.92
10259200,2000,3,14.12,19.87
10259200,2000,4,0,0
10259200,2000,5,0,0
10259200,2000,6,0,0
10259200,2000,7,0,0
10259200,2000,8,25.96,25.96
10259200,2000,9,8.5,8.5
10259200,2000,10,1.01,1.01
10259200,2000,11,0,0
10259200,2000,12,0,0
10259200,2001,1,14.8,24.3
10259200,2001,2,16.2,53.34
10259200,2001,3,9.6,9.6
10259200,2001,4,4.93,4.93
10259200,2001,5,0,0
10259200,2001,6,0,0
10259200,2001,7,7.2,7.2
10259200,2001,8,0,0
10259200,2001,9,0,0
10259200,2001,10,0,0
10259200,2001,11,0,0
10259200,2001,12,0,0
10259200,2002,1,0,0
10259200,2002,2,0,0
10259200,2002,3,0,0
10259200,2002,4,2.95,2.95
10259200,2002,5,0,0
10259200,2002,6,0,0
10259200,2002,7,0,0
10259200,2002,8,0,0
10259200,2002,9,0,0
10259200,2002,10,0,0
10259200,2002,11,5.9,10.32
10259200,2002,12,34.59,80.67
10259200,2003,1,0,0
10259200,2003,2,21.86,35.37
10259200,2003,3,40.9,72.27
10259200,2003,4,0,0
10259200,2003,5,0,0
10259200,2003,6,0,0
10259200,2003,7,4.65,4.65
10259200,2003,8,5.25,5.25
10259200,2003,9,0,0
10259200,2003,10,0,0
10259200,2003,11,18.68,24.92
10259200,2003,12,18.18,18.18
10259200,2004,1,0,0
10259200,2004,2,22.92,45.25
10259200,2004,3,8.02,12.37
10259200,2004,4,7.84,8.97
10259200,2004,5,0,0
10259200,2004,6,0,0
10259200,2004,7,0,0
10259200,2004,8,0,0
10259200,2004,9,2.2,2.2
10259200,2004,10,21.64,22.4
10259200,2004,11,20.76,20.76
10259200,2004,12,35.95,51.78
10259200,2005,1,40.41,136.78
10259200,2005,2,27.12,80.4
10259200,2005,3,0,0
10259200,2005,4,0,0
10259200,2005,5,0,0
10259200,2005,6,0,0
10259200,2005,7,0,0
10259200,2005,8,13.13,13.13
10259200,2005,9,3.92,3.92
10259200,2005,10,24.34,59.06
10259200,2005,11,0,0
10259200,2005,12,0,0
10259200,2006,1,6.35,6.35
10259200,2006,2,39.26,39.26
10259200,2006,3,14.01,27.96
10259200,2006,4,18.68,18.86
10259200,2006,5,0,0
10259200,2006,6,0,0
10259200,2006,7,0,0
10259200,2006,8,0,0
10259200,2006,9,0,0
10259200,2006,10,0,0
10259200,2006,11,0,0
10259200,2006,12,1.59,1.59
10259200,2007,1,0,0
10259200,2007,2,0,0
10259200,2007,3,3.26,3.26
10259200,2007,4,0,0
10259200,2007,5,0,0
10259200,2007,6,0,0
10259200,2007,7,0,0
10259200,2007,8,0,0
10259200,2007,9,0,0
10259200,2007,10,0,0
10259200,2007,11,35.02,35.02
10259200,2007,12,19.06,25.92
10259200,2008,1,31.77,87.24
10259200,2008,2,7.44,13.26
10259200,2008,3,0,0
10259200,2008,4,0,0
10259200,2008,5,5.93,10.08
10259200,2008,6,0,0
10259200,2008,7,22.09,22.09
10259200,2008,8,15.25,15.25
10259200,2008,9,0,0
10259200,2008,10,0,0
10259200,2008,11,17.25,33.57
10259200,2008,12,48.31,81.8
10259200,2009,1,0,0
10259200,2009,2,31.51,62.99
10259200,2009,3,0,0
10259200,2009,4,0,0
10259200,2009,5,0,0
10259200,2009,6,0,0
10259200,2009,7,0,0
10259200,2009,8,0,0
10259200,2009,9,1.78,1.78
10259200,2009,10,0,0
10259200,2009,11,4.9,4.9
10259200,2009,12,31.35,49.39
10259200,2010,1,43.85,129.39
10259200,2010,2,26.31,38.48
10259200,2010,3,7.09,7.09
10259200,2010,4,0.69,0.69
10259200,2010,5,0.53,0.53
10259200,2010,6,0,0
10259200,2010,7,0,0
10259200,2010,8,0,0
10259200,2010,9,5.52,5.52
10259200,2010,10,18.24,23.71
10259200,2010,11,13.05,13.05
10259200,2010,12,42.41,111.54
10259200,2011,1,5.46,5.46
10259200,2011,2,25.82,53.55
10259200,2011,3,1.9,1.9
10259200,2011,4,0,0
10259200,2011,5,0,0
10259200,2011,6,0,0
10259200,2011,7,3.75,3.75
10259200,2011,8,0,0
10259200,2011,9,17.63,17.63
10259200,2011,10,0,0
10259200,2011,11,8.97,9.7
10259200,2011,12,4.02,4.02
10259200,2012,1,6.1,6.1
10259200,2012,2,19.32,23.42
10259200,2012,3,27.65,49.95
10259200,2012,4,21.78,32.34
10259200,2012,5,0,0
10259200,2012,6,0,0
10259200,2012,7,7.67,7.67
10259200,2012,8,16.67,16.67
10259200,2012,9,0,0
10259200,2012,10,0,0
10259200,2012,11,0,0
10259200,2012,12,11.03,17.42
10259200,2013,1,12.3,29.81
10259200,2013,2,12.2,12.2
10259200,2013,3,16.9,16.9
10259200,2013,4,0,0
10259200,2013,5,0,0
10259200,2013,6,0,0
10259200,2013,7,15.6,15.6
10259200,2013,8,17.53,29.15
10259200,2013,9,3.45,5.87
10259200,2013,10,1.46,1.46
10259200,2013,11,4.56,4.56
10259200,2013,12,0,0
10259200,2014,1,0,0
10259200,2014,2,31.37,36
10259200,2014,3,1.84,1.84
10259200,2014,4,0.63,0.63
10259200,2014,5,12.85,12.85
10259200,2014,6,0,0
10259200,2014,7,0.51,0.51
10259200,2014,8,15.28,24.15
10259200,2014,9,21.38,22.27
10259200,2014,10,0,0
10259200,2014,11,0.62,0.62
10259200,2014,12,24.15,40.77
10259200,2015,1,6.1,8.3
10259200,2015,2,14.91,27.64
10259200,2015,3,11.75,14.94
10259200,2015,4,0,0
10259200,2015,5,14.26,14.26
10259200,2015,6,0,0
10259200,2015,7,20.23,37.44
10259200,2015,8,0,0
10259200,2015,9,18.58,18.58
10259200,2015,10,13.89,27.39
10259200,2015,11,0,0
10259200,2015,12,5.24,5.24
10259200,2016,1,25.88,69.52
10259200,2016,2,0,0
10259200,2016,3,1.67,1.67
10259200,2016,4,11.13,18.2
10259200,2016,5,0.08,0.08
10259200,2016,6,0,0
10259200,2016,7,0,0
10259200,2016,8,0,0
10259200,2016,9,13.54,20.66
10259200,2016,10,14.96,14.96
10259200,2016,11,9.81,9.81
10259200,2016,12,29.68,76.09
10259200,2017,1,39.33,136.18
10259200,2017,2,30.21,38.8
10259200,2017,3,0,0
10259200,2017,4,0,0
10259200,2017,5,3.27,3.27
10259200,2017,6,0,0
10259200,2017,7,0.36,0.36
10259200,2017,8,3.33,3.61
10259200,2017,9,8.89,14.83
10259200,2017,10,0,0
10259200,2017,11,0,0
10259200,2017,12,0,0
10259200,2018,1,43.06,70.61
10259200,2018,2,0,0
10259200,2018,3,6.68,7.18
10259200,2018,4,0,0
10259200,2018,5,0,0
10259200,2018,6,0,0
10259200,2018,7,9,9.01
10259200,2018,8,0,0
10259200,2018,9,0,0
10259200,2018,10,23.75,39.04
10259200,2018,11,35.72,35.72
10259200,2018,12,24.74,62.99
10259200,2019,1,13.26,36.26
10259200,2019,2,54.79,75.72
10259200,2019,3,5.52,9.1
10259200,2019,4,0,0
10259200,2019,5,0.11,0.11
10259200,2019,6,0,0
10259200,2019,7,9.41,9.41
10259200,2019,8,0,0
10259200,2019,9,5.69,9.49
10259200,2019,10,0,0
10259200,2019,11,14.3,21.58
10259200,2019,12,14.55,23.5
10259200,2020,1,0.04,0.04
10259200,2020,2,0.01,0.01
10259200,2020,3,37.09,67.28
10259200,2020,4,13,43.15
10259200,2020,5,0,0
10259200,2020,6,0,0
10259200,2020,7,0,0
10259200,2020,8,0,0
10259200,2020,9,0,0
10259200,2020,10,0,0
10259200,2020,11,10.45,14.78
10259200,2020,12,11.01,11.65
10259200,2021,1,11.69,32.03
10259200,2021,2,0,0
10259200,2021,3,1.68,1.68
10259200,2021,4,0,0
10259200,2021,5,0,0
10259200,2021,6,0,0
10259200,2021,7,5.86,11.25
10259200,2021,8,9.97,9.97
10259200,2021,9,0,0
10259200,2021,10,3.59,3.63
10259200,2021,11,0,0
10259200,2021,12,16.98,29.35
10259200,2022,1,0,0
10259200,2022,2,7.88,15.29
10259200,2022,3,4.98,6.73
10259200,2022,4,0,0
10259200,2022,5,0,0
10259200,2022,6,1.16,1.16
10259200,2022,7,0,0
10259200,2022,8,0,0
10259200,2022,9,27.94,41.76
10259200,2022,10,15.32,15.32
10259200,2022,11,27.31,27.31
10259200,2022,12,13.21,13.21
10259200,2023,1,20.98,57.4
10259200,2023,2,14.95,38.6
10259200,2023,3,17.29,22.78
10259200,2023,4,0,0
10259200,2023,5,0,0
10259200,2023,6,0,0
10259200,2023,7,1.25,1.25
10259200,2023,8,90.62,125.06
10259200,2023,9,17.17,17.17
10259200,2023,10,0,0
10259200,2023,11,4.45,8.78
10259200,2023,12,13.12,23.69
10263500,1980,1,73.49,158.81
10263500,1980,2,72.06,298.33
10263500,1980,3,39.1,106.72
10263500,1980,4,6.35,8.62
10263500,1980,5,15.78,21.23
10263500,1980,6,0,0
10263500,1980,7,0,0
10263500,1980,8,0,0
10263500,1980,9,0,0
10263500,1980,10,0,0
10263500,1980,11,0,0
10263500,1980,12,31,31
10263500,1981,1,44.3,77.5
10263500,1981,2,26.7,44.26
10263500,1981,3,45.99,87.02
10263500,1981,4,23.6,30.99
10263500,1981,5,2.25,2.25
10263500,1981,6,0,0
10263500,1981,7,0,0
10263500,1981,8,0,0
10263500,1981,9,0.12,0.12
10263500,1981,10,3.33,3.33
10263500,1981,11,54.82,86.58
10263500,1981,12,4.62,8.58
10263500,1982,1,51.46,75.48
10263500,1982,2,28.33,44.82
10263500,1982,3,69.42,217.58
10263500,1982,4,35.63,35.81
10263500,1982,5,9.94,13.72
10263500,1982,6,0.13,0.13
10263500,1982,7,0,0
10263500,1982,8,0,0
10263500,1982,9,17.25,17.82
10263500,1982,10,19.78,22.43
10263500,1982,11,42.85,76.94
10263500,1982,12,53.11,105.56
10263500,1983,1,33.62,95.39
10263500,1983,2,65.68,153.93
10263500,1983,3,112.94,233.54
10263500,1983,4,44.13,86.9
10263500,1983,5,7.58,7.58
10263500,1983,6,0,0
10263500,1983,7,0,0
10263500,1983,8,20.55,66.73
10263500,1983,9,46.96,72.1
10263500,1983,10,37.46,37.46
10263500,1983,11,35.32,59.61
10263500,1983,12,48.19,96.59
10263500,1984,1,2.77,2.77
10263500,1984,2,0,0
10263500,1984,3,2.87,2.87
10263500,1984,4,2.37,2.37
10263500,1984,5,0,0
10263500,1984,6,1.77,1.77
10263500,1984,7,4.01,4.01
10263500,1984,8,12.68,13.18
10263500,1984,9,9.85,17.97
10263500,1984,10,0.9,0.9
10263500,1984,11,12.12,22.23
10263500,1984,12,52.92,141.22
10263500,1985,1,7.71,12.54
10263500,1985,2,13.92,20.37
10263500,1985,3,14.91,29.18
10263500,1985,4,2.37,3.24
10263500,1985,5,15.52,19.85
10263500,1985,6,0,0
10263500,1985,7,0,0
10263500,1985,8,0,0
10263500,1985,9,2.29,3.89
10263500,1985,10,12.32,12.32
10263500,1985,11,74.51,123.13
10263500,1985,12,17.08,18.05
10263500,1986,1,60.1,126.05
10263500,1986,2,51.69,135.82
10263500,1986,3,40.04,96.05
10263500,1986,4,18.7,21.46
10263500,1986,5,0,0
10263500,1986,6,0,0
10263500,1986,7,0,0
10263500,1986,8,0,0
10263500,1986,9,39.8,39.8
10263500,1986,10,5.67,6.32
10263500,1986,11,25.92,30.64
10263500,1986,12,12.38,31.44
10263500,1987,1,42.49,81.48
10263500,1987,2,15.57,34.69
10263500,1987,3,32.02,65.06
10263500,1987,4,8.14,8.14
10263500,1987,5,2.36,2.36
10263500,1987,6,7.45,7.85
10263500,1987,7,10.52,10.52
10263500,1987,8,1.77,1.77
10263500,1987,9,5.73,5.73
10263500,1987,10,36.4,95.37
10263500,1987,11,18.54,60.17
10263500,1987,12,33.88,52.13
10263500,1988,1,41.51,41.51
10263500,1988,2,42.9,85.85
10263500,1988,3,14.46,14.46
10263500,1988,4,41.79,96.71
10263500,1988,5,0.1,0.1
10263500,1988,6,0,0
10263500,1988,7,0,0
10263500,1988,8,18.51,18.51
10263500,1988,9,4.78,4.78
10263500,1988,10,0,0
10263500,1988,11,22.92,43.55
10263500,1988,12,76.7,173.97
10263500,1989,1,7.74,19.58
10263500,1989,2,36.75,61.98
10263500,1989,3,14.16,14.16
10263500,1989,4,0,0
10263500,1989,5,5.19,5.19
10263500,1989,6,0,0
10263500,1989,7,0,0
10263500,1989,8,0,0
10263500,1989,9,14.99,43.72
10263500,1989,10,8.95,11.2
10263500,1989,11,2.33,2.33
10263500,1989,12,0.94,0.94
10263500,1990,1,74.23,132.75
10263500,1990,2,45.76,95.01
10263500,1990,3,0.73,0.73
10263500,1990,4,11.8,12.03
10263500,1990,5,29.4,29.4
10263500,1990,6,0,0
10263500,1990,7,0,0
10263500,1990,8,7.13,7.13
10263500,1990,9,0,0
10263500,1990,10,0,0
10263500,1990,11,3.7,3.7
10263500,1990,12,0,0
10263500,1991,1,37.74,61.91
10263500,1991,2,94.74,163.97
10263500,1991,3,57.92,155.76
10263500,1991,4,0,0
10263500,1991,5,0,0
10263500,1991,6,0,0
10263500,1991,7,0,0
10263500,1991,8,0,0
10263500,1991,9,0.65,1.16
10263500,1991,10,35.71,35.71
10263500,1991,11,0.03,0.03
10263500,1991,12,38.33,78.46
10263500,1992,1,46.36,126.57
10263500,1992,2,68.34,269.06
10263500,1992,3,49.9,147.3
10263500,1992,4,12.16,13.44
10263500,1992,5,2.57,2.68
10263500,1992,6,0,0
10263500,1992,7,7.09,13.68
10263500,1992,8,0.67,0.67
10263500,1992,9,0,0
10263500,1992,10,21.96,37.76
10263500,1992,11,0,0
10263500,1992,12,66.39,138.58
10263500,1993,1,87.2,310.07
10263500,1993,2,100.87,215.05
10263500,1993,3,27.42,65.19
10263500,1993,4,0,0
10263500,1993,5,0,0
10263500,1993,6,42.22,42.22
10263500,1993,7,0,0
10263500,1993,8,0,0
10263500,1993,9,0,0
10263500,1993,10,11.24,11.24
10263500,1993,11,5.89,8.53
10263500,1993,12,14.22,18.5
10263500,1994,1,11.52,22.36
10263500,1994,2,39.45,79.89
10263500,1994,3,27.92,35.1
10263500,1994,4,12.58,33.88
10263500,1994,5,3.51,6.41
10263500,1994,6,0,0
10263500,1994,7,0,0
10263500,1994,8,0,0
10263500,1994,9,0,0
10263500,1994,10,23.88,43.67
10263500,1994,11,21.62,21.62
10263500,1994,12,26.47,38.01
10263500,1995,1,99.82,289.69
10263500,1995,2,59.32,107.37
10263500,1995,3,56.4,116.1
10263500,1995,4,16.31,21.97
10263500,1995,5,5.69,5.69
10263500,1995,6,11.16,15.95
10263500,1995,7,0,0
10263500,1995,8,0,0
10263500,1995,9,0,0
10263500,1995,10,0,0
10263500,1995,11,0,0
10263500,1995,12,17.13,31.65
10263500,1996,1,54.83,59.15
10263500,1996,2,95.23,233.32
10263500,1996,3,23.01,47.2
10263500,1996,4,5.93,7.9
10263500,1996,5,0,0
10263500,1996,6,0,0
10263500,1996,7,0,0
10263500,1996,8,0,0
10263500,1996,9,0,0
10263500,1996,10,52.4,72.7
10263500,1996,11,61.14,122.58
10263500,1996,12,51.6,85.52
10263500,1997,1,29.41,79.51
10263500,1997,2,5.28,5.28
10263500,1997,3,0,0
10263500,1997,4,0,0
10263500,1997,5,0,0
10263500,1997,6,0,0
10263500,1997,7,0,0
10263500,1997,8,0,0
10263500,1997,9,19.43,20
10263500,1997,10,0,0
10263500,1997,11,7.85,17.56
10263500,1997,12,41.68,74.81
10263500,1998,1,18.73,48.62
10263500,1998,2,104.82,251.41
10263500,1998,3,19.74,62.18
10263500,1998,4,18.23,20.52
10263500,1998,5,31.9,84.83
10263500,1998,6,0,0
10263500,1998,7,0,0
10263500,1998,8,0,0
10263500,1998,9,1.82,1.82
10263500,1998,10,0,0
10263500,1998,11,18.32,18.32
10263500,1998,12,4.84,9.99
10263500,1999,1,17.61,36.9
10263500,1999,2,10.46,16.64
10263500,1999,3,11.98,19.41
10263500,1999,4,17.5,31.61
10263500,1999,5,0,0
10263500,1999,6,19.99,23.29
10263500,1999,7,2.32,2.33
10263500,1999,8,0,0
10263500,1999,9,0,0
10263500,1999,10,0,0
10263500,1999,11,0.26,0.26
10263500,1999,12,0,0
10263500,2000,1,17.97,19.59
10263500,2000,2,42.8,115.93
10263500,2000,3,20.74,38.58
10263500,2000,4,41.01,62.1
10263500,2000,5,2.2,2.2
10263500,2000,6,0,0
10263500,2000,7,0,0
10263500,2000,8,2.83,4.28
10263500,2000,9,0.88,1.19
10263500,2000,10,12.04,28.28
10263500,2000,11,0,0
10263500,2000,12,0,0
10263500,2001,1,60.83,84.97
10263500,2001,2,64.9,125.86
10263500,2001,3,20.65,43.66
10263500,2001,4,18.94,24.01
10263500,2001,5,0,0
10263500,2001,6,0,0
10263500,2001,7,11.4,19.44
10263500,2001,8,0,0
10263500,2001,9,0,0
10263500,2001,10,3.65,7.02
10263500,2001,11,21.49,22.86
10263500,2001,12,13.37,19.82
10263500,2002,1,28.98,43.57
10263500,2002,2,4.64,4.64
10263500,2002,3,13.03,13.03
10263500,2002,4,2.98,2.98
10263500,2002,5,8.11,8.11
10263500,2002,6,0,0
10263500,2002,7,0,0
10263500,2002,8,0,0
10263500,2002,9,0,0
10263500,2002,10,0,0
10263500,2002,11,32.03,63.48
10263500,2002,12,22.7,57.2
10263500,2003,1,0,0
10263500,2003,2,80.58,154.43
10263500,2003,3,43.94,99.02
10263500,2003,4,39.18,57.12
10263500,2003,5,42.47,48.52
10263500,2003,6,0,0
10263500,2003,7,1.97,1.97
10263500,2003,8,4.14,4.14
10263500,2003,9,0,0
10263500,2003,10,5.56,5.56
10263500,2003,11,13.39,20.67
10263500,2003,12,33.7,58.03
10263500,2004,1,1.91,1.91
10263500,2004,2,43.57,90.2
10263500,2004,3,17.04,26.63
10263500,2004,4,5.13,10.11
10263500,2004,5,0,0
10263500,2004,6,0,0
10263500,2004,7,0,0
10263500,2004,8,0,0
10263500,2004,9,0,0
10263500,2004,10,74.69,129.29
10263500,2004,11,25.53,31.74
10263500,2004,12,69.37,183.33
10263500,2005,1,81.54,270.72
10263500,2005,2,53.87,177.39
10263500,2005,3,11.96,25.99
10263500,2005,4,14.32,17.61
10263500,2005,5,7.47,13.22
10263500,2005,6,0,0
10263500,2005,7,1.25,1.25
10263500,2005,8,5.12,5.12
10263500,2005,9,20.83,20.83
10263500,2005,10,36.69,59.69
10263500,2005,11,0.27,0.27
10263500,2005,12,3,3
10263500,2006,1,44.13,56.7
10263500,2006,2,78.17,106.98
10263500,2006,3,38.73,60.06
10263500,2006,4,39.85,73.04
10263500,2006,5,12.77,12.77
