SITENO,Dam_name,NID_ID,Owner_name,Owner_type,Purpose,Latitude,Longitude,State,County,City,River_name,State_reg,Dam_type,NID_Height_ft,NID_height_cat,Dam_length_ft,Volume_cubic_yards,Year_completed,Year_completed_category,NID_storage_acre_ft,Max_storage_acre_ft,Normal_storage_acre_ft,Surface_area_acres,Drainage_area_sq_miles,Max_discharge_cubic_ft_sec,Spillway_type,Spillway_width_ft,Hazard_potential_class,Condition_assessment
01127000,Acme Pond Dam,CT00172,"GP STRATEGIES CORP;WRIGHT INVESTORS SERVICES HOLDINGS, INC.",Private,Recreation,41.847117,-71.817674,Connecticut,Windham,KILLINGLY,WHETSTONE BROOK,DEEP,Earth,16,Less than 25 feet,600,0,1846,Before 1900,29,29,16,3,5.25,245,Uncontrolled,17,High,Satisfactory
01127000,Squires Dam,MA02382,"TOWN OF WALES, BOARD OF SELECTMEN",Local Government,Recreation,42.067313,-72.231682,Massachusetts,Hampden,NULL,TRIBUTARY OF WALES BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,10,Less than 25 feet,300,0,NULL,Undetermined,29.5,29.5,7.5,0.01,0.14,NULL,Uncontrolled,0,Significant,Fair
01127000,Mill Brook Canal Dam,MA02922,"EAST VILLAGE SQUARE, LLC",Private,Water Supply,42.060522,-71.861082,Massachusetts,Worcester,NULL,MILL BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Gravity;Earth,9,Less than 25 feet,150,0,NULL,Undetermined,30,30,20,5,9.9,NULL,Uncontrolled,0,Significant,Fair
01127000,Stocking Mill Dam,MA00217,UNKNOWN,Private,Recreation,42.030474,-71.890912,Massachusetts,Worcester,NULL,TRIBUTARY OF FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,8,Less than 25 feet,114,0,NULL,Undetermined,33,33,19,6.4,1.2,NULL,Uncontrolled,0,Significant,Poor
01127000,Carpenter Pond Dam,MA00220,"TOWN OF DUDLEY, BOARD OF SELECTMEN",Local Government,Fish and Wildlife Pond,42.02860807,-71.90428108,Massachusetts,Worcester,NULL,UNNAMED TRIBUTARY TO FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Masonry;Earth,7.9,Less than 25 feet,213,0,NULL,Undetermined,36,36,28,10,0.81,NULL,Uncontrolled,0,Significant,Poor
01127000,Eames Pond Dam,MA01950,PETER SHAW,Private,Recreation,42.113555,-71.841573,Massachusetts,Worcester,NULL,TRIBUTARY OF LOWES BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Masonry;Earth,13,Less than 25 feet,214,0,NULL,Undetermined,42.9,42.9,16.1,5.100000000000001,4.09,NULL,Uncontrolled,0,Significant,Poor
01127000,Old Shepherd Pond Dam,MA00993,KEITH AND NANCY CORKUM,Private,Other,42.08038564,-71.93494261,Massachusetts,Worcester,NULL,TRIBUTARY OF FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Rockfill;Earth;Gravity,7,Less than 25 feet,60,0,1925,1920-1929,50,50,50,0.03,2.25,NULL,Uncontrolled,0,Low,Fair
01127000,Douglas Pond Dam,CT01681,HENRY MAYNARD,Private,Recreation,41.620601,-71.851469,Connecticut,New London,VOLUNTOWN,LOUDEN BROOK TRIB,DEEP,Earth,4,Less than 25 feet,173,0,NULL,Undetermined,52,NULL,52,14.6,0.56,NULL,NULL,6,Significant,Not Rated
01127000,Nye Farm Pond,RI04059,"NYE, NORMAN & BERYL",Private,"Fire Protection, Stock, Or Small Fish Pond",41.69018938,-71.73838044,Rhode Island,Kent,COVENTRY,BUCKS HORN BROOK,NULL,Earth,12,Less than 25 feet,210,0,1965,1960-1969,52,52,40,12,NULL,302,NULL,40,Low,Poor
01127000,Hell Hollow Pond Dam,CT01684,CONNECTICUT DEEP,State,Fish and Wildlife Pond,41.637212,-71.870022,Connecticut,New London,VOLUNTOWN,UNNAMED,DEEP,Earth,10,Less than 25 feet,400,0,NULL,Undetermined,53,NULL,53,52,5,NULL,NULL,15,Low,Not Rated
01127000,Ballouville Dam,CT00173,COOLIDGE,Private,Recreation,41.87593,-71.860815,Connecticut,Windham,KILLINGLY,FIVEMILE RIVER,DEEP,Masonry,8,Less than 25 feet,473,0,1900,1900-1909,54,54,54,9,52.7,970,NULL,80,Significant,Not Rated
01127000,Hale Dam,CT00167,"GEORGE COOK & BURT DOOR, JR.",Private,Recreation,41.842271,-71.828599,Connecticut,Windham,KILLINGLY,WHETSTONE BROOK,DEEP,Masonry,18,Less than 25 feet,250,0,1900,1900-1909,54,54,54,3,7.44,510,NULL,99,Significant,Not Rated
01127000,Rail Road Pond Dam,MA01830,"ALOIS C. HAUK, JR.",Private,Recreation,42.174769,-71.976938,Massachusetts,Worcester,NULL,"UNNAMED BROOK, TRIBUTARY TO CADY BROOK",DEPARTMENT OF CONSERVATION AND RECREATION,Earth,10,Less than 25 feet,300,0,NULL,Undetermined,55,55,22,6.9,0.57,NULL,Uncontrolled,0,Significant,Poor
01127000,Durfee Hill Wildlife Marsh #2,RI04179,RI DEM FISH & WILDLIFE,State,Fish and Wildlife Pond,41.90188982,-71.79575345,Rhode Island,Providence,GLOCESTER,CADY BROOK,DS,Earth,8,Less than 25 feet,180,0,1965,1960-1969,55,55,45,16,NULL,55,Controlled,21,Significant,Not Rated
01127000,Furnace Pond,CT01669,CONNECTICUT DEEP,State,Recreation,41.781025,-71.864947,Connecticut,Windham,KILLINGLY,HALF HILL BROOK,DEEP,Masonry;Earth,7,Less than 25 feet,251,0,1870,Before 1900,56,56,56,11,0.76,248,NULL,35,Significant,Not Rated
01127000,Wickaboxet Marsh Dam,CT01683,CONNECTICUT DEEP,State,Recreation,41.610205,-71.815956,Connecticut,New London,VOLUNTOWN,GREAT MEADOW BK TRIB,DEEP,Earth,8,Less than 25 feet,390,0,1962,1960-1969,57,57,57,10,0.2,10,NULL,2,Significant,Satisfactory
01127000,Smith Pond Dam,CT01667,SMITH POND REALTY LLC,Private,Recreation,41.817943,-71.79455,Connecticut,Windham,KILLINGLY,QUADUCK BROOK,DEEP,Earth,14,Less than 25 feet,250,0,1900,1900-1909,58,58,58,8.3,1.79,165,NULL,12,Significant,Not Rated
01127000,Mckinstry Pond Dam,MA01953,"TOWN OF OXFORD, BOARD OF SELECTMEN",Local Government,Recreation,42.126523,-71.867666,Massachusetts,Worcester,NULL,BARBERS HOLLOW BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Masonry;Earth,6.5,Less than 25 feet,160,0,NULL,Undetermined,63,63,32,16,0.24,NULL,Uncontrolled,0,Significant,Poor
01127000,Crystal Pond Dam,CT00166,TOWN OF KILLINGLY,Local Government,Recreation,41.834362999999996,-71.852602,Connecticut,Windham,KILLINGLY,CRYSTAL POND BROOK,DEEP,Earth,31,25-50 feet,360,0,1900,1900-1909,63,NULL,63,4,0.25,152,Uncontrolled,8,Significant,Fair
01127000,Sawmill Pond Dam,CT00627,MCGUIRE,Private,Recreation,41.573566,-71.872962,Connecticut,New London,VOLUNTOWN,PACHAUG RIVER,DEEP,Masonry;Earth,15,Less than 25 feet,260,0,1870,Before 1900,64,64,40,13,26.2,1120,Uncontrolled,60,High,Satisfactory
01127000,Mavis Pond #1 Dam,CT00188,SANDRA L. WARNER & FRANK R. HALLETT,Private,Recreation,42.005305,-71.815414,Connecticut,Windham,THOMPSON,FIVEMILE RIVER,DEEP,Masonry;Earth,13,Less than 25 feet,172,0,1870,Before 1900,65,65,65,12,2.82,32,NULL,12,Significant,Not Rated
01127000,Cargill Falls,CT01677,"Putnam Green Power, LLC",Private,Hydroelectric,41.9157,-71.9111,Connecticut,Windham,Putnam,Quinebaug River,NULL,Concrete;Other;Gravity,24,Less than 25 feet,145,NULL,1925,1920-1929,65,65,65,13,289,NULL,Controlled,145,Significant,Satisfactory
01127000,Beaupres Pond Dam,CT00584,CARUSO E,Private,Recreation,41.86343,-72.042874,Connecticut,Windham,POMFRET,LYON BROOK,DEEP,Earth,12,Less than 25 feet,385,0,1952,1950-1959,66,66,50,8,0.4,130,Uncontrolled,16,High,Satisfactory
01127000,Oneco Pond Dam,CT00611,HANK GRAFF,Private,Recreation,41.693473,-71.810647,Connecticut,Windham,STERLING,MOOSUP RIVER,DEEP,Masonry,9,Less than 25 feet,120,0,1900,1900-1909,66,66,66,12,36.6,1365,NULL,90,Significant,Not Rated
01127000,Cady Pond Dam,CT00180,PETER SERAFIN,Private,Recreation,41.908808,-71.818594,Connecticut,Windham,PUTNAM,CADY BROOK,DEEP,Earth,13,Less than 25 feet,250,0,1865,Before 1900,70,70,70,14,8.290000000000001,153,NULL,58,Significant,Satisfactory
01127000,Old Mill Pond Dam,MA02017,UNKNOWN,Private,NULL,42.11526667,-72.11458333,Massachusetts,Worcester,NULL,QUINEBAUG RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Masonry,13,Less than 25 feet,NULL,0,NULL,Undetermined,71,71,30,NULL,NULL,NULL,Uncontrolled,0,Significant,Poor
01127000,Mill Pond Dam,MA02016,OLD STURBRIDGE VILLAGE INC,Private,Other,42.105322,-72.095286,Massachusetts,Worcester,NULL,QUINEBAUG RIVER RESERVOIR,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,12,Less than 25 feet,30,0,NULL,Undetermined,72,72,60,1.7,67,NULL,Uncontrolled,0,Significant,Fair
01127000,Great Meadow Brook Pd,CT01371,CONNECTICUT DEEP,State,Recreation,41.618882,-71.816669,Connecticut,New London,VOLUNTOWN,GREAT MEADOW BROOK,DEEP,Earth,9.8,Less than 25 feet,500,0,NULL,Undetermined,73,NULL,73,20,1,NULL,NULL,24,Significant,Not Rated
01127000,Lower Sibley Pond Dam,MA00099,CATHERINE C. GAUTHIER,Private,Other,42.14487,-72.00608,Massachusetts,Worcester,NULL,ASHWORTH BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Concrete;Earth,8,Less than 25 feet,NULL,0,NULL,Undetermined,74.8,74.8,46.800000000000004,NULL,NULL,NULL,Uncontrolled,0,Significant,Fair
01127000,Lower Merino Pond Dam,MA00109,"TOWN OF DUDLEY, BOARD OF SELECTMEN",Local Government,Recreation,42.05057349,-71.8910971,Massachusetts,Worcester,NULL,UNNAMED TRIBUTARY OF FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Earth;Stone,21.5,Less than 25 feet,340,0,1855,Before 1900,77,77,3,5.100000000000001,6.100000000000001,NULL,Uncontrolled,0,High,Fair
01127000,Tetreault Pond,CT00178,CONNECTICUT DEEP,State,Recreation,41.793828999999995,-71.844296,Connecticut,Windham,KILLINGLY,SNAKE MEADOW BROOK,DEEP,Earth,9,Less than 25 feet,130,0,1900,1900-1909,81,NULL,81,40.4,1.58,120,NULL,20,Significant,Not Rated
01127000,Lake Washington,RI01311,LAKE WASHINGTON NEIGHBORHOOD ASSOCIATION,Private,Recreation,41.91394039,-71.75922396,Rhode Island,Providence,GLOCESTER,MARY BROWN BROOK,DS,Gravity;Earth,6,Less than 25 feet,30,0,1930,1930-1939,85,85,75,41,NULL,17,NULL,5,High,Not Rated
01127000,Goodhall Dam,CT00650,GOODHALL,Private,Recreation,42.026252,-72.139545,Connecticut,Tolland,UNION,LEADMINE BROOK TRIB TO QU,DEEP,Concrete,10,Less than 25 feet,60,0,1976,1970-1979,88,88,88,16,8.94,650,NULL,60,Low,Not Rated
01127000,Diversion Dam,MA00688,MARK F. LARIVIERE,Private,Recreation,42.07186918,-72.01402818,Massachusetts,Worcester,NULL,QUINEBAUG RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Masonry,16,Less than 25 feet,100,0,NULL,Undetermined,91,91,26,6,136,NULL,Uncontrolled,0,Significant,Fair
01127000,Dayville Wasteway,CT00169,"Summit Hydro, LLC",Private,Hydroelectric,41.8483,-71.8893,Connecticut,Windham,Dayville,Five Mile River,NULL,Stone;Masonry,14,Less than 25 feet,26,NULL,1925,1920-1929,93,93,93,31,57,2640,Uncontrolled,26,Low,Satisfactory
01127000,Dayville Emergency Spillway,CT00169,"Summit Hydro, LLC",Private,Hydroelectric,41.8489,-71.8911,Connecticut,Windham,Dayville,Five Mile River,NULL,Masonry;Concrete,8,Less than 25 feet,37,NULL,1925,1920-1929,93,93,93,31,57,2640,Uncontrolled,37,Low,Satisfactory
01127000,Dayville Dike,CT00169,"Summit Hydro, LLC",Private,Hydroelectric,41.8584,-71.889,Connecticut,Windham,Dayville,Five Mile River,NULL,Earth,14,Less than 25 feet,5000,NULL,1925,1920-1929,93,93,93,31,57,0,None,NULL,Low,Satisfactory
01127000,Wilbur Pond,RI00313,TILLINGHAST HOLDING CO. LLC,Private,Recreation,41.93022156,-71.76442717,Rhode Island,Providence,GLOCESTER,MARY BROWN BROOK,DS,Gravity;Earth,12,Less than 25 feet,150,0,1854,Before 1900,100,100,56,24,1,50,NULL,10,High,Fair
01127000,Bartlett Pond Dam,MA01946,"CLARA BARTON REALTY, LLC",Private,Recreation,42.15553164,-71.88389347,Massachusetts,Worcester,NULL,FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Masonry;Earth,13.5,Less than 25 feet,370,0,NULL,Undetermined,100,100,90,6.45,24.2,NULL,Uncontrolled,0,Significant,Unsatisfactory
01127000,Little Nugget Lake Dam,MA00103,"TOWN OF CHARLTON, BOARD OF SELECTMEN",Local Government,Recreation,42.170699,-71.949266,Massachusetts,Worcester,NULL,TRIBUTARY TO CADY BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,11,Less than 25 feet,170,0,2000,Since 2000,109,109,61,12.8,3,NULL,Uncontrolled,0,Significant,Satisfactory
01127000,Eddy Pray Reservoir,CT00419,SHERIDAN N. SKIDMORE,Private,Recreation,41.863551,-71.809639,Connecticut,Windham,KILLINGLY,WHETSTONE BROOK,DEEP,Earth,10,Less than 25 feet,1500,0,1900,1900-1909,109,109,109,34,0.88,10,NULL,1,Significant,Not Rated
01127000,Ashworth Dam,MA00100,UPPER SIBLEY POND REALTY TRUST,Private,Other,42.14837,-72.00935,Massachusetts,Worcester,NULL,ASHWORTH BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,NULL,10,Less than 25 feet,NULL,0,NULL,Undetermined,110,110,77,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Rated
01127000,Buck Hill Pond,RI00310,RI DEM FISH & WILDLIFE,State,Fish and Wildlife Pond,41.98976515,-71.78859709,Rhode Island,Providence,BURRILLVILLE,LEESON BROOK,NULL,Gravity;Earth,14,Less than 25 feet,500,0,1962,1960-1969,110,110,90,90,1,178,Controlled,30,Low,Poor
01127000,Hatchet Pond Dike (Dam In Mass),CT01663,TOWN OF SOUTHBRIDGE-WATER DEPARTMENT,Local Government,Recreation,42.026291,-72.088397,Connecticut,Windham,WOODSTOCK,HATCHETT BROOK,DEEP,Earth,8,Less than 25 feet,350,0,NULL,Undetermined,112,NULL,112,28,0.22,NULL,NULL,0,Low,Not Rated
01127000,Ross Management Area Pond Dam,CT01672,CONNECTICUT DEEP,State,Recreation,41.772130999999995,-71.795821,Connecticut,Windham,STERLING,QUANDUCK BROOK,DEEP,Masonry,3.7,Less than 25 feet,100,0,1963,1960-1969,113,113,113,10,8.3,101,NULL,12,Significant,Not Rated
01127000,North Village Pond,MA00108,"Webster Hydro Electric Company, Inc.",Private,Hydroelectric,42.063500000000005,-71.8801,Massachusetts,Worcester,Webster,French River,NULL,Masonry;Concrete;Gravity,13,Less than 25 feet,188,NULL,1914,1910-1919,115,115,115,47,84,2850,Uncontrolled,177.8,Low,Satisfactory
01127000,Putnam Pond Dam,MA00102,"THE BARTON CENTER FOR DIABETES EDUCATION, INC.",Private,Recreation,42.133824,-71.92864217,Massachusetts,Worcester,NULL,TRIBUTARY OF LITTLE RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,11.5,Less than 25 feet,130,0,1930,1930-1939,120,120,90,0.03,0.14,NULL,Uncontrolled,0,Low,Satisfactory
01127000,Waterman Pond,RI00606,"FERGUSON, J. CECIL",Private,Recreation,41.71139909,-71.72988893,Rhode Island,Kent,COVENTRY,WARWICK BROOK,NULL,Gravity;Earth,8,Less than 25 feet,150,0,1925,1920-1929,120,120,100,33,2,60,NULL,12,Low,Poor
01127000,Sterling Pond Dam,CT00610,TOWN OF STERLING,Local Government,Recreation,41.706528,-71.828665,Connecticut,Windham,STERLING,MOOSUP RIVER,DEEP,Masonry;Earth,18.5,Less than 25 feet,1010,0,1870,Before 1900,125,125,50,16,42.7,2940,Uncontrolled,187,High,Satisfactory
01127000,Wallis Pond Dam,MA00247,"TOWN OF DUDLEY, BOARD OF SELECTMEN",Local Government,Recreation,42.06426657,-71.90710218,Massachusetts,Worcester,NULL,TRIBUTARY OF FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Gravity;Earth,8,Less than 25 feet,300,0,1900,1900-1909,125,125,25,23,3.56,NULL,Uncontrolled,0,Low,Fair
01127000,Hawkins Pond,RI01310,GLOCESTER LAND TRUST,Local Government,Recreation,41.91821289,-71.7948227,Rhode Island,Providence,GLOCESTER,MARY BROWN BROOK,DS,Gravity;Earth,24,Less than 25 feet,530,0,1865,Before 1900,125,125,63,9,4,240,NULL,43,High,Not Rated
01127000,Whitmans Pond Dam & Dike,CT00190,NICHOLAS B. SWEARER TRUSTEE,Private,Recreation,41.980861999999995,-71.803702,Connecticut,Windham,THOMPSON,ROBBINS BROOK,DEEP,Earth,8,Less than 25 feet,60,0,1900,1900-1909,125,125,70,18,2.71,232,NULL,18,Significant,Satisfactory
01127000,Factory Mutual Research Ctr Lower Pond,RI04172,FACTORY MUTUAL RESEARCH,Private,Other,41.88718,-71.78203,Rhode Island,Providence,GLOCESTER,SHADY OAK BROOK,NULL,Earth,25,25-50 feet,300,0,1948,1940-1949,125,125,75,9,2,800,NULL,20,Low,Poor
01127000,Shepards Pond Dam,CT01664,TOWN OF PUTNAM,Local Government,Water Supply,41.927603999999995,-71.939215,Connecticut,Windham,WOODSTOCK,LITTLE RIVER,DEEP,Earth,38,25-50 feet,175,0,1890,Before 1900,140,140,140,9.200000000000001,35.6,1486,NULL,110,Significant,Poor
01127000,Sylvestri Pond Dam,MA00219,ROBERT FRENCH,Private,Recreation,42.06784969,-71.98897497,Massachusetts,Worcester,NULL,UNNAMED TRIBUTARY OF QUINEBAUG RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,6.5,Less than 25 feet,200,0,NULL,Undetermined,145,145,76,30,0.82,NULL,Uncontrolled,0,Significant,Fair
01127000,Perryville Pond Dam,MA00216,"TOWN OF DUDLEY, BOARD OF SELECTMEN",Local Government,Recreation,42.024998,-71.884387,Massachusetts,Worcester,NULL,FRENCH RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Earth;Stone,13,Less than 25 feet,205,0,1870,Before 1900,150,150,90,18,1.84,NULL,Uncontrolled,0,Significant,Fair
01127000,"Gorham, N. Farm Pond",RI01202,"DUNBAR, MAURICE A. & IDA D.",Private,"Fire Protection, Stock, Or Small Fish Pond",41.74003221,-71.76010892,Rhode Island,Providence,FOSTER,MOOSUP RIVER-TRIB,DS,Gravity;Earth,17,Less than 25 feet,560,0,1973,1970-1979,150,150,101,14,1,217,Uncontrolled,70,Significant,Poor
01127000,Griggs Pond Dam,CT00439,CONNECTICUT DEEP,State,Recreation,41.998228,-72.085897,Connecticut,Windham,WOODSTOCK,LEBANON BROOK,DEEP,Masonry;Earth,7,Less than 25 feet,95,0,1870,Before 1900,153,153,153,34,2.07,25,NULL,3,Significant,Not Rated
01127000,Lambs Pond Dam,MA01829,"CURTIS HILL ESTATES, INC.",Private,Other,42.17736983,-71.9758909,Massachusetts,Worcester,NULL,NULL,DEPARTMENT OF CONSERVATION AND RECREATION,NULL,6.15,Less than 25 feet,NULL,0,NULL,Undetermined,160,160,45,12,0.5,NULL,Uncontrolled,0,Significant,Satisfactory
01127000,Jones Pond Dam,MA00104,EPISCOPAL DIOCESE-WEST,Private,Recreation,42.17954104,-71.96429523,Massachusetts,Worcester,NULL,TRIBUTARY OF LITTLE RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Gravity;Earth,10,Less than 25 feet,150,0,1930,1930-1939,160,160,60,NULL,3500,NULL,Uncontrolled,0,Low,Poor
01127000,Peck Pond Dam,CT00181,CONNECTICUT DEEP,State,Recreation,41.932117,-71.79839,Connecticut,Windham,PUTNAM,KEACH BROOK,DEEP,Concrete;Earth,16,Less than 25 feet,255,0,1930,1930-1939,160,160,160,20,2.66,2456,Uncontrolled,100,Significant,Fair
01127000,Clarkville Pond,RI01309,"ABBOTT, JOHN MORTON",Private,Recreation,41.92179874,-71.78951266,Rhode Island,Providence,GLOCESTER,MARY BROWN BROOK,DS,Rockfill;Earth,14,Less than 25 feet,400,0,1872,Before 1900,165,165,93,13,4,611,NULL,28,High,Not Rated
01127000,Lowes Pond Dam,MA00669,"DISSOLVED - KALTSAS REALTY, INC.",Private,Recreation,42.10836,-71.86431,Massachusetts,Worcester,NULL,"MILL BROOK, TRIBUTARY OF FRENCH RIVER",DEPARTMENT OF CONSERVATION AND RECREATION,Earth,15,Less than 25 feet,170,0,NULL,Undetermined,172,172,96,25,7.8,NULL,Uncontrolled,0,Significant,Unsatisfactory
01127000,Rogers Corporation Dam,CT00171,ROGERS CORPORATION,Private,Other,41.841646,-71.914226,Connecticut,Windham,KILLINGLY,QUINEBAUG RIVER,DEEP,Stone;Timber Crib,12,Less than 25 feet,450,0,1900,1900-1909,176,NULL,176,20,377,NULL,NULL,200,Significant,Fair
01127000,Reams Pond Dam,CT00191,"QUINNATISSET GOLF CLUB, INC.",Private,Recreation,41.938956999999995,-71.862191,Connecticut,Windham,THOMPSON,QUINNATISSET BROOK,DEEP,Masonry;Earth,11,Less than 25 feet,250,0,1900,1900-1909,176,176,176,29.400000000000002,1.93,109,NULL,20,Significant,Satisfactory
01127000,Buffumville Pond Dam,MA00992,JAUNITA A.  MOSCOFFIAN,Private,Other,42.116389,-71.897743,Massachusetts,Worcester,NULL,LITTLE RIVER,DEPARTMENT OF CONSERVATION AND RECREATION,Concrete;Gravity,16.5,Less than 25 feet,NULL,0,NULL,Undetermined,190,190,140,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Rated
01127000,Quinebaug River Pond Dam,MA00114,West Dudley Hydro LLC,Private,Hydroelectric,42.0504,-71.9815,Massachusetts,Worcester,"Thompson, CT",Quinebaug River,NULL,Concrete;Gravity,13,Less than 25 feet,259,NULL,1919,1910-1919,201,201,201,31,147,8990,Controlled,199,Low,Satisfactory
01127000,Morse Pond Dam,MA03372,"THE OPACUM LAND TRUST, INC.",Private,Recreation,42.027159999999995,-72.01053,Massachusetts,Worcester,NULL,NULL,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,8.5,Less than 25 feet,NULL,0,NULL,Undetermined,204,204,136,0.06,0.9,NULL,Uncontrolled,0,Low,Poor
01127000,Brunswick,CT00579,"Glen Falls Hydro, LLC",Private,Hydroelectric,41.717400000000005,-71.8613,Connecticut,Windham,Moosup,Moosup River,NULL,Masonry;Gravity,19,Less than 25 feet,160,NULL,1891,Before 1900,215,215,215,43,77,3960,Uncontrolled,150,Low,Satisfactory
01127000,Nightingale Pond Dam,CT00585,KARINA SAUNDERS & CLAUDIA S. ABBOTT,Private,Recreation,41.899784,-72.013149,Connecticut,Windham,POMFRET,NIGHTINGALE BROOK,DEEP,Masonry;Earth,6,Less than 25 feet,260,0,1722,Before 1900,220,220,220,36.7,4.7,147,Uncontrolled,20,Significant,Fair
01127000,Larner Pond Dam,MA00111,"TOWN OF DUDLEY, BOARD OF SELECTMEN",Local Government,Recreation,42.05556,-71.90395,Massachusetts,Worcester,NULL,UNNAMED - MERINO BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Earth;Stone,20,Less than 25 feet,245,0,1830,Before 1900,220,220,195,27,4.56,NULL,Uncontrolled,0,Significant,Fair
01127000,Lake Albert Dam,CT00170,TRI LAKES LLC,Private,Recreation,41.820539,-71.803967,Connecticut,Windham,KILLINGLY,QUADUCK BROOK TRIB,DEEP,Earth,15,Less than 25 feet,260,0,1970,1970-1979,240,240,240,40,0.29,1407,NULL,27,Significant,Not Rated
01127000,Chase Reservoir Dam,CT00177,TOWN OF KILLINGLY,Local Government,Recreation,41.845966999999995,-71.837362,Connecticut,Windham,KILLINGLY,WHETSTONE BROOK TRIBUTARY,DEEP,Earth,13,Less than 25 feet,700,0,1870,Before 1900,240,NULL,240,60,1.29,NULL,Uncontrolled,30,Significant,Fair
01127000,Blue Lake Dam,CT00574,"BLUE LAKE, LLC.",Private,Recreation,41.51081,-71.89148,Connecticut,New London,NORTH STONINGTON,ASHWILLET BROOK,DEEP,Earth,10,Less than 25 feet,135,0,1900,1900-1909,243,243,243,54.300000000000004,1.52,146,Uncontrolled,50,Significant,Satisfactory
01127000,Prindle Lake Dam,MA01174,TOWN OF CHARLTON,Local Government,Recreation,42.11365571,-72.00053099,Massachusetts,Worcester,NULL,TRIBUTARY OF CADY BROOK,DEPARTMENT OF CONSERVATION AND RECREATION,Earth,11,Less than 25 feet,235.5,0,1952,1950-1959,250,250,150,80,0.4,NULL,Uncontrolled,0,Significant,Satisfactory
01127000,Five Mile,CT00550,"Quinebaug Associates, LLC",Private,Hydroelectric,41.804300000000005,-71.8859,Connecticut,Windham,Killingly,Five Mile River,NULL,Masonry;Earth;Gravity,16.5,Less than 25 feet,145,NULL,1855,Before 1900,260,260,260,65,77,3100,Uncontrolled,135,Significant,Satisfactory
01127000,Old Daniels Dam Aka Warsaw Dam,CT00168,"KLAUSEN BUILDERS, LLC",Private,Recreation,41.882799,-71.850522,Connecticut,Windham,BALLOUVILLE,FIVEMILE RIVER,DEEP,Earth,18,Less than 25 feet,230,0,1880,Before 1900,272,272,176,32,51.2,1920,Uncontrolled,112,Significant,Satisfactory
01127000,Sessions Meadow Marsh Dam,CT01658,CONNECTICUT DEEP,State,Fish and Wildlife Pond,42.018625,-72.167978,Connecticut,Tolland,UNION,BROWNS BROOK,DEEP,Earth,11,Less than 25 feet,200,0,1956,1950-1959,275,275,275,50,1.43,325,NULL,26,Low,Not Rated
