SITENO,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,SINU,TOT_BFI,TOT_EWT,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_IEOF,TOT_CONTACT,TOT_RF7100,q_mean,FDC_slope,mean_hf_date,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q,mean_cfs,CV,skew,kurt,ar1,amplitude,phase
05520500,0.00057,1805.84,0.31,1.06,55.75,-5.19,180,3.48,13.86,2.71,540.25,154.8,1.054932824,0.879445838,87.37209302,0.28,2.46,0,NA,0.488372093,7.476190476,0,2530.51,0.36,0.26,0.12,0.972,0.65,81.997
05525500,0.000369,839.27,0.72,2.1,33.83,-3.78,85.86,2.04,13.61,9.86,1311.78,167.85,0.932844317,1.867577062,90.69767442,0.02,4.07,7.209302326,3.593548387,5.418604651,24.32618026,0.031836995,441.98,0.7,0.6,0.39,0.822,0.33,88.672
05526000,0.000247,3681.77,0.68,1,37.13,-4.43,100.68,2.54,13.98,7.07,1184.84,164.62,0.962325374,1.60717202,90.88372093,0.04,3.85,2.697674419,5.905172414,4.11627907,26.91525424,0,2136.56,0.62,0.5,0.28,0.959,0.45,88.752
05542000,0.000141,781.01,0.67,1.39,34.45,-3.45,83.25,1.77,13.93,10.69,2297.59,163.92,0.901075365,2.003580132,109.725,0,3.72,8.325,3.438438438,5.325,27.01408451,7.091518927,430.97,0.73,0.63,0.43,0.743,0.24,84.59
05552500,0.001959,3818.22,0.56,1.02,42.81,-10.8,96.47,2.03,13.28,4.71,535.84,145.45,0.890019102,0.941787373,94.79069767,0.19,2.41,0.558139535,1.666666667,2.139534884,7.206521739,0,2468.66,0.43,0.38,0.22,0.89,0.47,97.53
05554500,0.000424,991.69,0.66,1.41,30.85,-3.41,73.22,1.87,13.83,10.44,2982.51,165.76,0.824007641,2.073474992,117.6744186,0.01,3.37,6.697674419,3.388888889,4.488372093,30.40414508,3.190066858,505.78,0.7,0.58,0.38,0.861,0.34,90.798
05555300,0.000556,2068.22,0.64,1.01,30.28,-4.01,70.55,1.86,13.66,9.68,2301.48,164.41,0.808405603,1.990632301,100.2093023,0.01,3.27,5.930232558,3.552941176,4.465116279,29.796875,0.318369946,1072.33,0.68,0.57,0.37,0.864,0.35,88.701
05556500,0.002623,518.57,1.02,1.43,38.86,-11.8,88.09,2.24,12.98,9.03,430.26,153.66,0.831763133,1.658549096,100.9534884,0.02,2.88,4.976744186,2.327102804,4.302325581,26.51891892,0.216491563,172.37,0.65,0.55,0.38,0.637,0.31,102.903
05569500,0.002564,2382.78,0.86,1.12,34.65,-10.37,77.84,1.99,12.94,7.12,524.3,160.29,0.783444763,1.510031981,111.0232558,0.04,2.8,4.162790698,3.446927374,4.162790698,24.02234637,0.152817574,887.46,0.62,0.54,0.36,0.881,0.41,108.631
05570000,0.002468,3500.76,0.82,1.05,36.66,-10.5,82.34,2,12.93,7.31,509.32,162.07,0.784086597,1.445821984,108.9069767,0.04,2.9,3.604651163,3.980645161,3.88372093,25.49700599,0.05730659,1359.31,0.62,0.54,0.35,0.919,0.41,109.22
05582000,0.001621,3411.64,0.73,1.05,36.73,-6.42,83.27,2.24,13.41,5.3,969.3,165.7,0.825491245,1.639707774,101.2790698,0.07,2.95,3.186046512,3.401459854,4.186046512,24.04444444,0,1577.14,0.59,0.5,0.28,0.924,0.43,103.72
05584500,0.00243,1312.8,0.77,1.04,30.38,-7.84,66.84,2.79,13.17,8.58,727.28,166.34,0.753563196,1.919601381,118.1395349,0.01,3.28,8.069767442,3.847262248,6.720930233,22.60899654,1.82107609,521.88,0.74,0.66,0.47,0.842,0.27,116.561
05585000,0.002551,2661.43,0.79,1.28,29.15,-8.45,63.92,2.65,12.99,10.71,619.84,165.86,0.751338427,1.824424216,112.1395349,0.02,3.82,7.372093023,5.088328076,7.465116279,21.01557632,0.846864056,1029.75,0.73,0.65,0.43,0.924,0.33,117.741
05591550,0.001603,68.63,0.71,1.62,28.47,-4.63,65.42,2.89,13.48,9.11,900.99,178.51,0.881665075,2.382182364,88.3255814,0,3.446,8.558139535,2.910326087,5.720930233,25.29268293,14.66411971,35,0.74,0.65,0.46,0.568,0.29,78.447
05592050,0.001572,197.16,0.76,1.28,22.28,-5.34,49.75,1.99,13.25,6.7,1074.82,174.31,0.81841006,2.496693154,94.58139535,0,3.138,10.25581395,2.861678005,8.186046512,20.51420455,11.72238141,87.4,0.79,0.72,0.55,0.554,0.24,81.397
05592500,0.001293,3403.97,0.68,1.25,24.83,-4.71,56.61,2.27,13.49,8.17,1293.25,175.11,0.873391786,1.69487276,81.83333333,0.03,2.95,1.833333333,2.532467532,5.023809524,21.21800948,0,1795.7,0.58,0.42,0.23,0.897,0.51,72.995
05592575,0.002162,92.51,0.79,1.3,12.01,-3.39,27.2,2.03,13.66,6.57,1518.24,183.28,0.951521984,2.680626004,82.67647059,0,4.023,18.88235294,3.070093458,15.91176471,14.54713494,20.21259462,45.42,0.87,0.81,0.65,0.354,0.2,80.669
05593000,0.001263,5035.42,0.71,1,20.97,-4.49,47.76,2.28,13.49,9.29,1347.01,177.02,0.854802292,2.130565365,84,0.02,3.02,0,NA,4.511627907,25.59793814,0.025469596,2464.95,0.56,0.31,0.1,0.989,0.63,73.845
05593575,0.001459,212.49,0.96,1.59,9.72,-3.68,23.04,1.97,13.48,15.02,1909.23,192.88,0.957177332,2.203026448,91.95348837,0,5.198,19.76744186,2.888235294,19.74418605,12.95877503,11.7733206,86.39,0.88,0.83,0.66,0.531,0.17,71.649
05593900,0.000854,128.86,0.88,1.15,14.59,-4.57,32.75,2.01,13.81,11.35,1451.24,172.8,0.836936008,2.358034092,94.79069767,0,3.6,15.81395349,2.567647059,13.34883721,15.66550523,12.86851321,49.79,0.85,0.8,0.65,0.474,0.19,78.003
05594000,0.001374,1608.85,0.84,1.43,14.24,-5.2,31.81,2.28,13.46,14.04,1610.16,173.84,0.852448902,2.058260443,91.44186047,0.02,4.1,9.441860465,4.881773399,9.651162791,17.77108434,0.483922318,667.51,0.75,0.66,0.43,0.909,0.33,81.223
05595730,0.002282,236.65,1.03,1.27,9.36,-4.87,23.12,2.05,13.03,11.54,1195.99,197.88,1.043949698,3.942515138,90.93023256,0,5.108,19.06976744,3.408536585,17.1627907,14.09349593,24.52722063,97.51,0.89,0.82,0.66,0.516,0.2,71.663
06037500,0.006176,416.13,0.37,1.25,81.96,-26.65,375.53,1.7,11.14,0.18,52.85,33.14,1.075919787,0.23994317,117.5405405,0.75,2.01,0,NA,0,NA,0,495.86,0.18,0.49,0.33,0.955,0.68,150.216
06043500,0.04986,1552.14,0.73,1.02,77.4,-67.77,265.8,1.83,10.07,1.21,19.86,26.99,0.927240242,0.631139219,153.0769231,0.29,3.43,1.512820513,6.440677966,0.025641026,1,0,803.8,0.49,0.59,0.35,0.944,0.87,166.568
06154410,0.013878,26.66,0.56,1.11,51.79,-103.56,9.91,0,10.33,44.41,70.81,29.7,0.180033044,0.638949592,139.7586207,0.06,0.51,1.310344828,5.631578947,0.034482759,2,0,3.52,0.49,0.65,0.48,0.858,0.44,160.261
06188000,0.027517,803.49,0.46,1.12,73.11,-70.47,359.75,0.54,9.99,1.03,20.01,27.83,1.348693577,1.115081168,152.4285714,0.13,6.76,2.057142857,28.63888889,6.2,27.97695853,0,953.8,0.71,0.66,0.39,0.924,0.82,157.548
06191500,0.027241,3389.03,0.5,1.06,74.27,-57.77,372.25,0.92,10.7,0.85,27.09,25.65,1.136315186,0.945531454,158.3488372,0.23,4.29,1.860465116,8.6875,1.976744186,6.729411765,0,3150.05,0.54,0.54,0.28,0.946,0.94,171.725
06192500,0.031291,4958.87,0.54,1.06,74.11,-61.51,347.64,0.76,10.47,1.02,24.93,24.7,0.996833178,0.750862072,156.7804878,0.26,3.62,1.317073171,8.074074074,0.634146341,3.5,0,3747.12,0.51,0.56,0.31,0.954,0.91,171.541
06221400,0.08693,132.29,0.57,1.19,65.17,-91.32,348.01,0,9.74,1.88,10.04,26.16,1.502984432,2.862068703,185.0857143,0.06,5.57,4.742857143,15.36746988,2.714285714,64.48421053,0,141.41,0.66,0.46,0.14,0.877,1.08,193.15
06224000,0.064832,207.46,0.43,1.12,63.84,-90.93,393.39,0,9.91,0.09,14.43,24.91,1.399567017,2.118090922,172.0930233,0.08,5.84,3.395348837,13.35616438,2.930232558,51.87301587,0,280.42,0.66,0.54,0.26,0.925,0.94,182.697
06225500,0.035074,3262.49,0.66,1.17,64.68,-59.11,217.41,0,10.17,2.07,47.66,20.75,0.566483647,1.627633892,169.8918919,0.11,1.8635,1.351351351,8.68,2.567567568,8.568421053,0,1137.38,0.52,0.48,0.23,0.956,0.94,188.469
06278300,0.024648,28.4,0.48,1.19,56.65,-33.56,261.38,0.44,10.13,0,19.23,57.45,1.266902868,1.257494994,157.2142857,0.08,7.11,2.452380952,19.66990291,3.357142857,57.08510638,0,30.65,0.77,0.74,0.52,0.884,0.65,163.95
06280300,0.089318,634.36,0.8,1.01,65.83,-99.62,362.07,0,9.48,0.92,5.84,27.22,1.262016297,1.145060685,165.5714286,0.2,5.4615,2.785714286,10.93162393,7.619047619,9.31875,0,409.46,0.61,0.59,0.32,0.92,0.88,175.391
06289000,0.038572,265.48,0.56,1.1,71.95,-51.59,160.89,0.05,9.95,1.35,44.02,33.87,0.740261063,0.483941948,151.0465116,0.26,2.61,1.325581395,6.649122807,0.418604651,1.777777778,0,142.77,0.45,0.61,0.4,0.953,0.78,168.274
06291500,0.019623,126.38,0.57,1.6,72.25,-48.91,59.94,0,10.11,25.46,262.76,31.01,0.475926082,0.601114102,150.6923077,0.11,1.92,1.576923077,10.26829268,1.884615385,5.244897959,0,42.87,0.53,0.62,0.41,0.937,0.76,161.515
06311000,0.005142,29.17,0.46,1.04,64.9,-29.37,124.48,0.01,10.53,0,16.47,54.6,0.588251198,1.205878814,147.675,0.06,2.95,3.075,14.32520325,3.925,34.65605096,0,15.16,0.7,0.68,0.45,0.915,0.72,156.225
06332515,0.004818,168.12,0.88,2.71,18.87,-31.55,3.81,1.05,11.95,5.29,387.99,41.94,0.053751671,Inf,98.6744186,0,0.16,7.139534884,18.28990228,6,49.79844961,64.24705508,4.3,0.92,0.9,0.8,0.721,0.23,95.057
06334500,0.003639,4116.51,0.81,1.81,53.5,-19.62,12.06,0.39,12.58,18.71,2383.74,34.2,0.058329195,Inf,116.3255814,0,0.28,3.744186047,9.956521739,5.23255814,49.44888889,45.01114295,122.61,0.86,0.82,0.67,0.94,0.31,119.917
06339100,0.002171,520.57,0.98,2.66,15.62,-39.2,3.01,0.95,12.27,2.47,283.77,41.13,0.068533588,Inf,94.1627907,0,0.23,4.255813953,7.568306011,5.744186047,44,37.33205985,14.88,0.88,0.86,0.75,0.67,0.23,98.456
06339500,0.002389,2699.97,0.86,2.7,15.99,-32.38,3.68,0.5,12.56,3.63,419.24,44.76,0.057920408,0.912212108,101.2790698,0,0.2,4.279069767,8.157608696,5.186046512,44.78026906,29.4364852,74.29,0.83,0.81,0.67,0.855,0.25,105.12
06340500,0.002487,4973.93,0.86,1.45,16.69,-36.64,3.66,0.88,12.56,3.97,433.83,45.47,0.067719198,1.445821984,96.97674419,0,0.23,3.139534884,7.214814815,4.76744186,32.32682927,6.736708055,160.4,0.75,0.77,0.63,0.881,0.26,104.668
06344600,0.001675,423.81,1.03,2.21,15.79,-47.32,3.01,0,12.7,3.85,298.81,40.83,0.071828717,Inf,101.7674419,0,0.19,3.697674419,8.062893082,5.511627907,47.73839662,43.99872652,12.15,0.9,0.88,0.78,0.69,0.2,103.081
06350000,0.00177,1434.81,0.95,1.95,17.47,-33.74,3.1,0.89,12.94,19.16,723,43.63,0.057498886,0,104.1162791,0,0.15,2.953488372,9.31496063,3.837209302,65.31515152,23.47023241,35.33,0.84,0.86,0.75,0.834,0.2,106.176
06352000,0.00138,1290.19,0.9,2.12,18.43,-32.85,3.47,0.67,12.94,14.96,571.83,42.54,0.057500159,Inf,103.6744186,0,0.17,2.744186047,10.88983051,3.558139535,72.28104575,37.21107927,33.92,0.86,0.85,0.73,0.884,0.23,101.991
06353000,0.001911,4128.81,0.91,1.63,18.59,-38.96,3.57,0.51,12.71,10.46,561.33,45.58,0.048306272,Inf,111.1395349,0,0.19,3.558139535,9.241830065,3.976744186,43.23391813,47.0741802,90.76,0.86,0.8,0.65,0.929,0.28,106.207
06354000,0.002119,9808.16,0.93,1.53,18.38,-41.06,3.49,0.6,12.67,10.09,518.59,46.32,0.057908309,Inf,110.2790698,0,0.21,4.023255814,9.676300578,4.76744186,47.05365854,33.66443808,250.41,0.83,0.78,0.63,0.92,0.29,108.255
06359500,0.004528,7672.16,1.14,1.51,39.7,-40.74,8.39,0.48,12.39,10.92,1284.43,42.8,0.058113976,Inf,124.3488372,0,0.22,4.162790698,7.793296089,6.302325581,40.41328413,40.88506845,160.57,0.87,0.83,0.7,0.882,0.25,121.726
06360500,0.004514,13647.41,1.08,2.81,31.88,-43.14,6.62,0.34,12.45,14.37,996.93,45.6,0.065578227,Inf,124.7619048,0,0.29,4.595238095,9.440414508,5.285714286,47.77477477,49.79791395,341.04,0.88,0.82,0.65,0.913,0.3,116.042
06404000,0.014367,125.29,0.83,1.43,60.13,-84.28,25.66,0.99,10.8,8,78.35,55.67,0.149128303,1.824424216,138.6976744,0,0.53,2.627906977,8.504424779,6.023255814,20.02702703,12.00254696,9.24,0.74,0.68,0.52,0.74,0.37,155.197
06406000,0.009501,392.57,0.9,2.77,58.62,-80.09,23.87,0.75,11.31,6.85,363.48,51.85,0.101793696,1.445821984,115.9534884,0.01,0.268,1,9.302325581,3.651162791,27.33757962,1.037886024,18.22,0.6,0.57,0.43,0.813,0.28,166.057
06408700,0.010395,14.43,0.53,1.19,80.96,-89.31,34.77,0,11.22,5.86,60.98,83.68,0.531605476,0.429930783,93.76923077,0.3,0.81,0,NA,0,NA,0,5.98,0.17,0.06,0.03,0.998,0.07,195.774
06409000,0.010395,107.74,0.52,1.09,80.8,-94.42,27.92,0.94,10.87,5.93,99.63,79.23,0.183905126,0.499424996,111.3488372,0.08,0.37,0.046511628,1.5,0,NA,0,15.45,0.27,0.3,0.2,0.919,0.48,156.709
06426500,0.005658,3792.99,0.87,2.68,50.2,-18.98,10.59,1.01,13.11,4.17,2119.17,31.43,0.012715364,Inf,114.1621622,0,0.05,8.675675676,16.24922118,8.675675676,25.84423676,61.39727649,24.29,0.76,0.76,0.64,0.848,0.24,113.255
06431500,0.017643,300.41,0.7,1.05,76.39,-73.57,36.38,0.47,10.88,4.56,65.09,78.26,0.388776823,0.501896441,111.744186,0.19,0.66,0.139534884,3.833333333,0.046511628,3,0,68.01,0.26,0.32,0.25,0.905,0.4,147.229
06440200,0.003149,717.78,1.1,1.44,46.91,-49.01,8.95,0,12.99,25.86,1378.3,52.82,0.071444888,NA,131.6857143,0,0.21,9.742857143,10.6744868,9.857142857,29.89275362,71.52468122,19.47,0.95,0.91,0.81,0.636,0.18,132.523
06441500,0.004969,8807.25,1.08,3.18,42.53,-50.62,8.58,0.02,12.36,33.67,2386.04,54.29,0.060597262,Inf,121.7209302,0,0.26,5.395348837,24.2112069,6.186046512,44.30075188,64.23432028,202.52,0.92,0.86,0.71,0.863,0.29,114.651
06447000,0.004831,12801.23,1.01,1.3,59.77,-50.18,12.67,0.04,12.55,23.33,2632.28,49.05,0.0569844,1.445821984,126.5581395,0,0.24,6.860465116,3.450847458,10.1627907,17.69565217,24.00509392,296.9,0.75,0.69,0.52,0.77,0.35,136.577
06447500,0.001317,539.05,0.69,1.52,64.51,-54.48,14.47,0.35,13.37,25.05,408.19,54.58,0.078974212,0.736478935,94.02325581,0.02,0.21,0.976744186,3.380952381,0.674418605,10.10344828,0,25.39,0.45,0.51,0.37,0.901,0.42,103.014
06450500,0.00624,3253.01,0.82,1.04,68.06,-63.8,14.62,0.54,12.64,16.65,312.93,59.24,0.103959249,0.672268938,98.55813953,0.03,0.24,0.697674419,2.366666667,1.279069767,2.036363636,0,168.64,0.38,0.46,0.34,0.801,0.46,108.085
06452000,0.005214,25070.85,0.98,2.67,58.77,-50.15,12.62,0.14,12.46,24.91,1860.36,55.3,0.069481057,1.824424216,118.9534884,0,0.27,5.674418605,5.086065574,5.511627907,24.10970464,9.079910856,725.01,0.7,0.66,0.48,0.878,0.41,126.487
06453600,0.001408,1122.1,0.53,1.28,57.19,-48.42,17.59,0.91,12,26.77,585.85,88.83,0.136469277,1.824424216,116.3488372,0,0.53,4.186046512,6.977777778,4.488372093,29.01554404,14.19293219,117.74,0.73,0.65,0.47,0.838,0.37,123.154
06454500,0.002027,1622.95,0.45,1.99,67.64,-61.82,14.72,0.49,12.43,2.55,211.95,38.41,0.017491575,0.912212108,82.92307692,0.01,0.03,0.076923077,1,0.923076923,3.5,0.884582982,25.67,0.27,0.23,0.17,0.761,0.71,75.998
06464500,0.003329,1775.07,0.61,1.68,69.98,-65.01,20.23,1.03,12.85,6.09,161.19,71.53,0.089493792,0.736478935,105.4651163,0.02,0.28,1.604651163,4.652173913,1.441860465,10.59677419,0.184654569,107,0.52,0.54,0.38,0.926,0.48,112.984
06468170,0.000578,657.32,0.28,1.23,25.02,-9.19,5,0.16,13.65,17.88,996.13,57.01,0.087264565,Inf,120.1162791,0,0.448,2.697674419,63.65517241,2.790697674,87.21666667,52.98312639,83.31,0.88,0.81,0.63,0.966,0.34,121.214
06468250,0.000577,744.77,0.28,1.38,24.93,-9.46,5,0.2,13.59,16.39,919.7,57.66,0.092109662,Inf,130.7105263,0,0.51,1.447368421,37.83636364,3.131578947,74.13445378,46.76129404,101.47,0.87,0.79,0.61,0.972,0.36,124.219
06470800,8.9e-05,225.32,0.3,1.56,30.32,-7.56,6.12,2.22,14.05,7.97,2538.01,71.78,0.099745304,Inf,124.2093023,0,0.44,2.395348837,74.02912621,3.23255814,71.64028777,51.44858325,30.54,0.88,0.8,0.61,0.958,0.34,125.694
06477500,0.002688,755.12,0.56,1.86,19.62,-19.44,3.76,0.56,13.37,31.7,1207.52,84.28,0.086083413,Inf,135.8372093,0,0.37,3.348837209,38.70138889,2.720930233,100,64.51448583,47.91,0.92,0.87,0.73,0.894,0.26,128.287
06479215,0.002025,153.06,0.86,1.56,29.43,-36.78,6.15,1.48,12.93,6.23,529.53,86.81,0.21446223,2.736636324,114.3846154,0,0.91,4.461538462,18.66091954,4.051282051,52.74683544,26.03201348,15.64,0.82,0.73,0.52,0.837,0.32,119.533
06479438,0.002218,523.1,0.84,1.71,29.31,-27.73,6.24,1.42,13.02,6.25,710.84,88.18,0.207293219,2.891643968,113.3488372,0,0.88,3.395348837,12.64383562,3.279069767,60.32624113,19.84718243,52.9,0.81,0.73,0.55,0.828,0.31,122.906
06480000,0.001595,4582.44,0.75,1.31,28.58,-20.7,6.98,1.32,12.99,6.34,660.13,93.33,0.213995543,1.648691043,123.6511628,0,0.89,1.744186047,17.41333333,2.813953488,47.98347107,5.183062719,531.98,0.69,0.59,0.37,0.965,0.46,139.188
06600500,0.001652,1525.71,0.66,1.23,41.75,-17.09,28.75,3.09,12.63,10.2,393.79,119.01,0.441524355,1.279011177,123.6511628,0.04,1.43,2.418604651,3.894230769,3.697674419,18.42767296,0,414.7,0.58,0.52,0.33,0.856,0.4,141.026
06601000,0.003139,213.44,0.47,1.12,43.53,-27.88,28.41,2.34,12.1,4.42,170.92,123.87,0.365976441,0.950360979,116,0.05,0.88,1.860465116,1.6,2.534883721,13.40366972,0.165552372,67.71,0.48,0.47,0.37,0.422,0.23,140.615
06606600,0.002575,4458.89,0.68,1.33,50.62,-16.3,48.45,3.34,12.93,7.58,454.65,125.04,0.567321235,1.584481046,129.5813953,0.03,2.02,1.23255814,8.037735849,3.186046512,31.27737226,0.063673989,1477.22,0.6,0.48,0.26,0.971,0.54,142.827
06607200,0.005115,1667.72,0.96,1.02,49.1,-20.75,50.54,2.4,12.18,10.49,235.41,133.5,0.574629726,1.147378344,124.2619048,0.06,1.65,1.904761905,2.325,3.428571429,16.09722222,0,407.33,0.52,0.46,0.31,0.787,0.39,149.069
06609500,0.00512,2042.94,0.9,1.09,47.74,-22.36,57.42,3.12,12.01,7.72,180.12,146.22,0.560290353,1.257494994,121.7906977,0.05,1.67,2.581395349,1.963963964,3.255813953,18.25,0,517.46,0.54,0.48,0.33,0.696,0.34,149.238
06614800,0.099723,3.61,0.78,1.31,61.59,-46.08,416.75,0,8.74,0,2,52.34,1.565600764,1.465612491,169.2325581,0.13,8.56,1.906976744,28.95121951,2.837209302,63.78688525,0,3.03,0.72,0.67,0.41,0.931,0.78,178.364
06622700,0.016012,64.95,0.64,1.1,56.02,-42.39,244.43,0,10.03,0,30.11,69.45,1.204656479,0.638949592,151.5116279,0.18,6.82,2.023255814,20.97701149,9.348837209,13.98258706,0,49.98,0.71,0.74,0.52,0.952,0.68,158.107
06623800,0.023801,107.98,0.57,1.13,60.69,-57.44,313.86,1.01,10.73,0,8.38,59.25,1.475102197,0.867596178,155.4651163,0.21,7.8,1.604651163,27.98550725,6.23255814,17.54477612,0,113.89,0.68,0.69,0.44,0.957,0.78,162.27
06632400,0.015842,90.9,0.56,1.2,53.05,-54.63,258.89,0,10.63,0,30.48,76.53,1.179728749,0.950360979,155.8604651,0.12,6.87,1.813953488,29.14102564,6.023255814,32.84942085,0,78.54,0.74,0.73,0.48,0.944,0.73,162.131
06746095,0.040968,5.37,0.59,1.06,61.64,-126.72,402.06,0,8.76,0,5.95,52.52,2.717837631,1.904208879,167.7209302,0.13,14.83,2.046511628,28.68181818,2.465116279,77.83962264,0,10.08,0.75,0.67,0.41,0.942,0.77,177.157
06784000,0.003646,5548.77,0.97,1.05,39.71,-32.96,19.6,2.37,12.28,12.83,254.9,105.51,0.096191659,0.330740816,94.72093023,0.03,0.19,0.558139535,2.25,0.395348837,9.294117647,0.114613181,223.91,0.33,0.4,0.38,0.801,0.27,106.416
06799500,0.001888,1816.56,0.69,1.09,47.06,-17.74,30.46,3.31,12.43,7.2,386.01,119.08,0.358263518,0.832427445,116.875,0.05,0.99,2.775,1.765765766,1.55,25,0,383.94,0.49,0.49,0.37,0.778,0.34,139.024
06803510,0.002562,74.17,0.62,1.3,37.05,-15.57,36.3,3.57,12.27,14.85,579.57,153.51,0.311070996,0.746965396,126.3953488,0.05,0.66,5.860465116,1.686507937,7.604651163,7.336391437,0.070041388,15.09,0.65,0.77,0.69,0.401,0.11,154.126
06803530,0.00383,373.37,1.21,1.43,37.91,-14.71,37.16,3.72,12.44,14.4,455.03,150.49,0.341495702,0.912212108,129.6046512,0.05,0.83,6.930232558,1.902684564,5.534883721,8.134453782,0,43.23,0.67,0.77,0.68,0.346,0.14,154.597
06808500,0.003757,2930.64,0.85,1.01,44.43,-18.73,61.01,3.41,12.33,7.42,228.99,164.18,0.622119707,1.152155278,125.3488372,0.09,1.78,2.046511628,1.875,3.76744186,12.40123457,0,876.58,0.5,0.45,0.29,0.77,0.43,158.887
06810000,0.004243,6296.82,0.87,1.19,43.37,-17.65,61.22,3.07,12.35,8.25,246.26,167.3,0.639036613,1.194384908,127.8139535,0.08,1.97,2.558139535,2.836363636,4.069767442,14.86285714,0,1909.03,0.54,0.49,0.31,0.892,0.44,158.392
06811500,0.001654,973.32,0.47,1.02,28.72,-15.63,34.16,2.94,12.26,14.24,811.95,175.47,0.43530659,1.096144958,134.3488372,0.04,1.39,7.023255814,2.685430464,6.697674419,13.5,0,366,0.7,0.74,0.61,0.613,0.2,154.512
06813000,0.002453,790.73,0.63,1.02,29.87,-16.93,45.18,2.06,12.69,8.99,250.07,181.11,0.678080244,1.445821984,146.7307692,0.04,2.16,6,2.185897436,5.576923077,17.73793103,0.547598989,345.92,0.64,0.6,0.44,0.657,0.31,156.844
06814000,0.00148,445.96,0.62,1.47,21.5,-15.87,26.52,2.04,12.45,17.88,810.67,192.67,0.402917542,2.118090922,136.8837209,0,1.37,9.604651163,3.803874092,9.046511628,21.37275064,7.035975804,118.25,0.82,0.78,0.64,0.473,0.21,143.353
06815000,0.002201,2139.69,0.62,1.04,23.5,-15.72,30.23,2.19,12.22,16.74,912.03,190.75,0.423717924,1.381611987,138.5348837,0.02,1.47,7.837209302,3.106824926,7.930232558,18.09384164,0.375676536,601.48,0.75,0.75,0.6,0.637,0.24,149.226
06817000,0.005402,2019.69,1.02,1.03,39.5,-17.06,59.97,2.04,12.32,9.92,289.42,175.78,0.655246737,1.616977608,131.7674419,0.04,2.328,7.023255814,2.986754967,5.930232558,21.94117647,0,531.39,0.69,0.66,0.48,0.589,0.27,151.168
06817500,0.005102,3263.44,0.97,1.03,35.12,-15.86,54.01,2.16,12.27,10.52,308.35,178.57,0.620184217,1.5030503,113,0.05,2.212,6,2.348484848,5.454545455,19.5,0,849.4,0.64,0.58,0.39,0.732,0.22,124.596
06820500,0.002252,2962.32,0.65,1.09,20.1,-13.48,35.15,3.31,12.67,12.1,506.27,193.96,0.645302133,1.749201235,138.7906977,0.02,2.92,9.093023256,3.240409207,7.325581395,20.18730159,0.592168099,1201.71,0.74,0.68,0.49,0.842,0.32,145.018
06847000,0.003256,3439.9,0.66,1,44.25,-26.98,9.24,0.3,12.55,27.37,580.81,87.72,0.000750467,NA,215.8636364,0,0,1.181818182,3.730769231,1.227272727,294,98.79278158,2.56,0.8,0.85,0.81,0.515,0.05,159.088
06847900,0.003604,1417.91,0.93,2.33,34.87,-22.97,7.11,0.24,12.69,20.96,505.43,104.86,0.009495065,Inf,129.3953488,0,0.02,6.023255814,26.01930502,6.046511628,34.48461538,57.09009869,6.18,0.74,0.68,0.56,0.498,0.11,151.623
06853800,0.002185,709.39,1.2,1.25,39.96,-19.83,18.74,2.3,12.6,16.8,342.19,139.8,0.112746896,1.445821984,140.2325581,0,0.28,5.23255814,3.542222222,5.860465116,25.78174603,14.33301496,27.29,0.77,0.74,0.63,0.542,0.17,149.92
06860000,0.002581,5248.92,0.59,1.07,25.03,-24.67,4.98,0.02,12.63,9.95,723.79,80.1,0.000973272,NA,213.6904762,0,0,2.476190476,3.653846154,2.5,142.4761905,97.52281617,4.33,0.94,0.91,0.84,0.476,0.12,200.79
06869500,0.003732,7893.2,1.1,2.51,21.53,-19.04,6.09,0.93,12.25,26.09,365.91,135.09,0.073856097,1.445821984,150.7674419,0,0.4,3.88372093,9.149700599,5.674418605,28.67622951,6.208213945,216.72,0.74,0.7,0.49,0.925,0.24,166.911
06876700,0.003113,1214.44,1.15,1.53,21.24,-15.23,12.17,0.96,12.23,33.01,363.02,166.65,0.153309774,1.205878814,138.2093023,0,0.56,5.023255814,6.453703704,7.930232558,25.37829912,10.38522763,66.11,0.82,0.79,0.66,0.885,0.23,155.119
06878000,0.002303,942.23,1.21,1.65,25.38,-8.14,26.45,1.16,12.31,29.45,593.62,192.56,0.277539637,0.912212108,136.9069767,0.02,0.84,7.581395349,2.696319018,6.604651163,17.15492958,0.191021968,88.31,0.74,0.78,0.66,0.624,0.19,151.917
06879650,0.007847,11.47,0.92,1.46,27.99,-7.89,44.75,1.11,11.24,13.11,371.75,211.28,0.39591213,Inf,139.5348837,0,1.54,1.674418605,100.4722222,2.325581395,97.97,53.93823623,2.03,0.86,0.77,0.57,0.401,0.23,137.556
06883000,0.008277,78562.01,0.55,1.1,59.72,-47.74,36.69,0.27,12.08,4.79,283.12,39.63,3.20202929,0.449757068,133.1162791,0.51,8.65,3.651162791,2.993630573,2.23255814,11.36458333,0,129.95,0.58,0.73,0.66,0.783,0.2,164.542
06884400,0.007833,84937.2,0.57,1.09,58.54,-46.14,36.13,0.36,12.11,5.02,310.92,44.52,0.149999363,0.912212108,149.0697674,0.02,0.54,5.186046512,3.515695067,4.139534884,9.280898876,0.108245782,658.51,0.65,0.7,0.55,0.809,0.28,163.388
